10 15 28 -> 70 fr=372 (0.4598), cf=1.000, gamma=1.313, delta=0.110, M=-1.444e+002
18 28 -> 70 fr=356 (0.4400), cf=1.000, gamma=1.313, delta=0.105, M=-1.353e+002
15 28 -> 70 fr=372 (0.4598), cf=0.995, gamma=1.306, delta=0.108, M=-1.349e+002
15 -> ~73 fr=771 (0.9530), cf=0.997, gamma=1.044, delta=0.040, M=-1.255e+002
20 28 -> 70 fr=307 (0.3795), cf=1.000, gamma=1.313, delta=0.091, M=-1.099e+002
10 28 -> 70 fr=372 (0.4598), cf=0.971, gamma=1.276, delta=0.099, M=-1.057e+002
28 -> 70 fr=372 (0.4598), cf=0.966, gamma=1.269, delta=0.097, M=-1.006e+002
5 18 -> 70 fr=248 (0.3066), cf=0.992, gamma=1.303, delta=0.071, M=-7.508e+001
5 -> ~69 fr=392 (0.4845), cf=1.000, gamma=1.124, delta=0.053, M=-6.409e+001
28 -> ~69 fr=385 (0.4759), cf=1.000, gamma=1.124, delta=0.052, M=-6.243e+001
15 21 -> 70 fr=605 (0.7478), cf=0.813, gamma=1.068, delta=0.048, M=-5.848e+001
18 -> ~72 fr=504 (0.6230), cf=0.996, gamma=1.077, delta=0.045, M=-5.508e+001
18 48 -> 70 fr=307 (0.3795), cf=0.914, gamma=1.200, delta=0.063, M=-4.267e+001
28 -> ~72 fr=385 (0.4759), cf=1.000, gamma=1.082, delta=0.036, M=-4.163e+001
20 -> ~73 fr=532 (0.6576), cf=1.000, gamma=1.047, delta=0.029, M=-4.017e+001
18 56 -> 70 fr=392 (0.4845), cf=0.873, gamma=1.147, delta=0.062, M=-3.728e+001
18 -> ~73 fr=506 (0.6255), cf=1.000, gamma=1.047, delta=0.028, M=-3.673e+001
18 -> 70 fr=431 (0.5328), cf=0.852, gamma=1.119, delta=0.057, M=-3.194e+001
21 46 -> ~69 fr=347 (0.4289), cf=0.969, gamma=1.089, delta=0.035, M=-2.536e+001
21 48 56 -> 70 fr=365 (0.4512), cf=0.857, gamma=1.125, delta=0.050, M=-2.510e+001
21 29 -> ~69 fr=187 (0.2311), cf=1.000, gamma=1.124, delta=0.025, M=-2.498e+001
20 29 -> 70 fr=83 (0.1026), cf=1.000, gamma=1.313, delta=0.024, M=-2.405e+001
46 48 56 -> 70 fr=151 (0.1867), cf=0.938, gamma=1.232, delta=0.035, M=-2.313e+001
48 56 -> 70 fr=367 (0.4536), cf=0.850, gamma=1.116, delta=0.047, M=-2.221e+001
21 48 -> 70 fr=410 (0.5068), cf=0.838, gamma=1.101, delta=0.047, M=-2.209e+001
4 -> ~72 fr=235 (0.2905), cf=1.000, gamma=1.082, delta=0.022, M=-2.192e+001
10 32 56 -> 70 fr=94 (0.1162), cf=0.979, gamma=1.286, delta=0.026, M=-2.162e+001
46 -> ~69 fr=358 (0.4425), cf=0.960, gamma=1.078, delta=0.032, M=-2.079e+001
32 56 -> 70 fr=97 (0.1199), cf=0.970, gamma=1.274, delta=0.026, M=-2.028e+001
21 -> ~69 fr=707 (0.8739), cf=0.906, gamma=1.018, delta=0.016, M=-1.975e+001
29 48 58 -> 70 fr=93 (0.1150), cf=0.969, gamma=1.272, delta=0.025, M=-1.915e+001
29 -> ~72 fr=199 (0.2460), cf=1.000, gamma=1.082, delta=0.019, M=-1.801e+001
48 -> 70 fr=412 (0.5093), cf=0.827, gamma=1.087, delta=0.041, M=-1.735e+001
48 58 -> ~69 fr=362 (0.4475), cf=0.953, gamma=1.070, delta=0.029, M=-1.733e+001
10 32 -> 70 fr=99 (0.1224), cf=0.952, gamma=1.250, delta=0.024, M=-1.713e+001
21 46 56 -> 70 fr=250 (0.3090), cf=0.868, gamma=1.140, delta=0.038, M=-1.708e+001
32 -> 70 fr=103 (0.1273), cf=0.945, gamma=1.241, delta=0.025, M=-1.658e+001
10 15 64 -> 69 fr=89 (0.1100), cf=0.130, gamma=1.184, delta=0.017, M=-1.604e+001
21 56 -> 70 fr=543 (0.6712), cf=0.797, gamma=1.047, delta=0.030, M=-1.588e+001
48 -> ~69 fr=466 (0.5760), cf=0.936, gamma=1.051, delta=0.028, M=-1.544e+001
17 -> ~69 fr=117 (0.1446), cf=1.000, gamma=1.124, delta=0.016, M=-1.479e+001
52 -> ~69 fr=115 (0.1422), cf=1.000, gamma=1.124, delta=0.016, M=-1.452e+001
46 56 -> 70 fr=256 (0.3164), cf=0.856, gamma=1.124, delta=0.035, M=-1.446e+001
10 15 -> 69 fr=89 (0.1100), cf=0.127, gamma=1.154, delta=0.015, M=-1.356e+001
10 -> ~70 fr=190 (0.2349), cf=0.258, gamma=1.081, delta=0.018, M=-1.270e+001
