11 30 33 41 45 -> 48 fr=92 (0.3407), cf=0.911, gamma=1.673, delta=0.137, M=-5.075e+001
1 33 41 45 -> 48 fr=75 (0.2778), cf=0.974, gamma=1.789, delta=0.123, M=-5.040e+001
30 33 41 45 -> 48 fr=93 (0.3444), cf=0.903, gamma=1.658, delta=0.137, M=-4.983e+001
11 30 41 45 -> 48 fr=93 (0.3444), cf=0.903, gamma=1.658, delta=0.137, M=-4.983e+001
30 41 45 -> 48 fr=94 (0.3481), cf=0.895, gamma=1.644, delta=0.136, M=-4.898e+001
11 33 41 45 -> 48 fr=92 (0.3407), cf=0.902, gamma=1.657, delta=0.135, M=-4.882e+001
1 41 45 -> 48 fr=76 (0.2815), cf=0.962, gamma=1.767, delta=0.122, M=-4.854e+001
11 30 33 45 -> 48 fr=115 (0.4259), cf=0.816, gamma=1.498, delta=0.142, M=-4.828e+001
30 33 45 -> 48 fr=116 (0.4296), cf=0.811, gamma=1.490, delta=0.141, M=-4.808e+001
33 41 45 -> 48 fr=93 (0.3444), cf=0.894, gamma=1.642, delta=0.135, M=-4.797e+001
11 41 45 -> 48 fr=93 (0.3444), cf=0.894, gamma=1.642, delta=0.135, M=-4.797e+001
41 45 -> 48 fr=94 (0.3481), cf=0.887, gamma=1.629, delta=0.134, M=-4.719e+001
11 30 31 33 41 -> 48 fr=99 (0.3667), cf=0.861, gamma=1.581, delta=0.135, M=-4.558e+001
30 31 41 -> 48 fr=102 (0.3778), cf=0.850, gamma=1.561, delta=0.136, M=-4.556e+001
11 33 45 -> 48 fr=115 (0.4259), cf=0.804, gamma=1.477, delta=0.138, M=-4.556e+001
33 45 -> 48 fr=116 (0.4296), cf=0.800, gamma=1.469, delta=0.137, M=-4.539e+001
11 30 45 -> 48 fr=116 (0.4296), cf=0.800, gamma=1.469, delta=0.137, M=-4.539e+001
30 45 -> 48 fr=117 (0.4333), cf=0.796, gamma=1.462, delta=0.137, M=-4.525e+001
31 41 -> 48 fr=102 (0.3778), cf=0.843, gamma=1.548, delta=0.134, M=-4.406e+001
10 47 -> ~48 fr=62 (0.2296), cf=0.912, gamma=2.001, delta=0.115, M=-4.357e+001
11 45 -> 48 fr=116 (0.4296), cf=0.789, gamma=1.449, delta=0.133, M=-4.282e+001
11 30 33 41 -> 48 fr=114 (0.4222), cf=0.765, gamma=1.405, delta=0.122, M=-3.589e+001
11 30 31 33 -> 48 fr=123 (0.4556), cf=0.732, gamma=1.345, delta=0.117, M=-3.471e+001
30 33 41 -> 48 fr=116 (0.4296), cf=0.753, gamma=1.384, delta=0.119, M=-3.463e+001
30 31 33 -> 48 fr=124 (0.4593), cf=0.725, gamma=1.332, delta=0.114, M=-3.377e+001
11 33 41 -> 48 fr=114 (0.4222), cf=0.755, gamma=1.387, delta=0.118, M=-3.369e+001
11 30 41 -> 48 fr=115 (0.4259), cf=0.752, gamma=1.381, delta=0.117, M=-3.362e+001
33 41 -> 48 fr=116 (0.4296), cf=0.744, gamma=1.366, delta=0.115, M=-3.251e+001
30 41 -> 48 fr=118 (0.4370), cf=0.738, gamma=1.355, delta=0.114, M=-3.246e+001
11 41 -> 48 fr=115 (0.4259), cf=0.742, gamma=1.363, delta=0.113, M=-3.152e+001
30 31 -> 48 fr=126 (0.4667), cf=0.708, gamma=1.300, delta=0.108, M=-3.103e+001
11 31 33 -> 48 fr=123 (0.4556), cf=0.715, gamma=1.313, delta=0.109, M=-3.067e+001
31 33 -> 48 fr=124 (0.4593), cf=0.709, gamma=1.301, delta=0.106, M=-2.981e+001
6 39 -> ~48 fr=62 (0.2296), cf=0.747, gamma=1.640, delta=0.090, M=-2.294e+001
11 33 38 -> 48 fr=95 (0.3519), cf=0.748, gamma=1.374, delta=0.096, M=-2.261e+001
33 38 -> 48 fr=96 (0.3556), cf=0.744, gamma=1.367, delta=0.095, M=-2.241e+001
11 38 -> 48 fr=95 (0.3519), cf=0.742, gamma=1.363, delta=0.094, M=-2.170e+001
38 -> 48 fr=96 (0.3556), cf=0.738, gamma=1.356, delta=0.093, M=-2.151e+001
30 31 41 -> ~50 fr=120 (0.4444), cf=1.000, gamma=1.134, delta=0.053, M=-2.046e+001
5 11 21 30 33 -> 48 fr=58 (0.2148), cf=0.841, gamma=1.544, delta=0.076, M=-1.954e+001
5 11 30 33 -> 48 fr=63 (0.2333), cf=0.818, gamma=1.503, delta=0.078, M=-1.921e+001
5 9 30 -> 48 fr=29 (0.1074), cf=1.000, gamma=1.837, delta=0.049, M=-1.903e+001
5 21 30 33 -> 48 fr=59 (0.2185), cf=0.831, gamma=1.526, delta=0.075, M=-1.897e+001
5 11 21 33 -> 48 fr=58 (0.2148), cf=0.829, gamma=1.522, delta=0.074, M=-1.835e+001
5 11 33 -> 48 fr=63 (0.2333), cf=0.808, gamma=1.484, delta=0.076, M=-1.812e+001
5 21 33 -> 48 fr=59 (0.2185), cf=0.819, gamma=1.505, delta=0.073, M=-1.783e+001
16 30 33 45 -> ~51 fr=110 (0.4074), cf=1.000, gamma=1.130, delta=0.047, M=-1.754e+001
31 41 -> ~50 fr=120 (0.4444), cf=0.992, gamma=1.125, delta=0.049, M=-1.718e+001
1 5 21 -> 48 fr=39 (0.1444), cf=0.907, gamma=1.666, delta=0.058, M=-1.711e+001
30 41 45 -> ~50 fr=105 (0.3889), cf=1.000, gamma=1.134, delta=0.046, M=-1.706e+001
41 45 -> ~51 fr=106 (0.3926), cf=1.000, gamma=1.130, delta=0.045, M=-1.669e+001
5 30 33 -> 48 fr=64 (0.2370), cf=0.790, gamma=1.451, delta=0.074, M=-1.668e+001
5 9 -> 48 fr=29 (0.1074), cf=0.967, gamma=1.776, delta=0.047, M=-1.627e+001
5 11 21 30 -> 48 fr=58 (0.2148), cf=0.806, gamma=1.480, delta=0.070, M=-1.616e+001
1 5 11 16 -> 48 fr=32 (0.1185), cf=0.941, gamma=1.729, delta=0.050, M=-1.612e+001
5 11 30 -> 48 fr=63 (0.2333), cf=0.788, gamma=1.446, delta=0.072, M=-1.610e+001
21 31 33 45 -> ~51 fr=103 (0.3815), cf=1.000, gamma=1.130, delta=0.044, M=-1.607e+001
30 33 45 -> ~51 fr=140 (0.5185), cf=0.979, gamma=1.106, delta=0.050, M=-1.599e+001
1 5 11 -> 48 fr=42 (0.1556), cf=0.875, gamma=1.607, delta=0.059, M=-1.598e+001
16 30 41 -> ~50 fr=126 (0.4667), cf=0.984, gamma=1.117, delta=0.049, M=-1.590e+001
31 33 45 -> ~51 fr=117 (0.4333), cf=0.992, gamma=1.120, delta=0.046, M=-1.587e+001
30 31 33 -> ~51 fr=165 (0.6111), cf=0.965, gamma=1.090, delta=0.050, M=-1.582e+001
5 33 -> 48 fr=64 (0.2370), cf=0.780, gamma=1.434, delta=0.072, M=-1.573e+001
5 21 30 -> 48 fr=59 (0.2185), cf=0.797, gamma=1.464, delta=0.069, M=-1.573e+001
16 30 45 -> ~50 fr=113 (0.4185), cf=0.991, gamma=1.125, delta=0.046, M=-1.565e+001
21 30 33 41 -> ~50 fr=134 (0.4963), cf=0.978, gamma=1.110, delta=0.049, M=-1.539e+001
11 21 30 41 -> ~50 fr=134 (0.4963), cf=0.978, gamma=1.110, delta=0.049, M=-1.539e+001
30 45 -> ~50 fr=143 (0.5296), cf=0.973, gamma=1.104, delta=0.050, M=-1.532e+001
5 11 -> 48 fr=63 (0.2333), cf=0.778, gamma=1.429, delta=0.070, M=-1.516e+001
16 30 45 -> ~51 fr=113 (0.4185), cf=0.991, gamma=1.120, delta=0.045, M=-1.504e+001
5 21 -> 48 fr=59 (0.2185), cf=0.787, gamma=1.445, delta=0.067, M=-1.476e+001
30 33 41 -> ~50 fr=149 (0.5519), cf=0.968, gamma=1.098, delta=0.049, M=-1.474e+001
16 33 45 -> ~51 fr=111 (0.4111), cf=0.991, gamma=1.120, delta=0.044, M=-1.464e+001
9 11 30 33 -> 48 fr=57 (0.2111), cf=0.792, gamma=1.454, delta=0.066, M=-1.459e+001
