11 30 33 41 45 -> 48 fr=91 (0.3309), cf=0.910, gamma=1.691, delta=0.135, M=-5.076e+001
1 33 41 45 -> 48 fr=74 (0.2691), cf=0.974, gamma=1.809, delta=0.120, M=-5.032e+001
11 33 41 45 -> 48 fr=92 (0.3345), cf=0.902, gamma=1.676, delta=0.135, M=-4.985e+001
30 33 41 45 -> 48 fr=92 (0.3345), cf=0.902, gamma=1.676, delta=0.135, M=-4.985e+001
11 30 41 45 -> 48 fr=92 (0.3345), cf=0.902, gamma=1.676, delta=0.135, M=-4.985e+001
33 41 45 -> 48 fr=93 (0.3382), cf=0.894, gamma=1.662, delta=0.135, M=-4.901e+001
11 41 45 -> 48 fr=93 (0.3382), cf=0.894, gamma=1.662, delta=0.135, M=-4.901e+001
30 41 45 -> 48 fr=93 (0.3382), cf=0.886, gamma=1.646, delta=0.133, M=-4.722e+001
41 45 -> 48 fr=94 (0.3418), cf=0.879, gamma=1.632, delta=0.132, M=-4.651e+001
30 31 41 -> 48 fr=101 (0.3673), cf=0.849, gamma=1.577, delta=0.134, M=-4.563e+001
31 41 -> 48 fr=102 (0.3709), cf=0.843, gamma=1.566, delta=0.134, M=-4.517e+001
30 31 33 45 -> 48 fr=99 (0.3600), cf=0.853, gamma=1.586, delta=0.133, M=-4.511e+001
31 33 45 -> 48 fr=100 (0.3636), cf=0.847, gamma=1.575, delta=0.133, M=-4.461e+001
30 31 45 -> 48 fr=100 (0.3636), cf=0.847, gamma=1.575, delta=0.133, M=-4.461e+001
11 30 33 45 -> 48 fr=113 (0.4109), cf=0.801, gamma=1.489, delta=0.135, M=-4.448e+001
10 47 -> ~48 fr=64 (0.2327), cf=0.914, gamma=1.980, delta=0.115, M=-4.438e+001
30 33 45 -> 48 fr=114 (0.4145), cf=0.797, gamma=1.481, delta=0.135, M=-4.430e+001
31 45 -> 48 fr=101 (0.3673), cf=0.842, gamma=1.564, delta=0.132, M=-4.414e+001
11 33 45 -> 48 fr=114 (0.4145), cf=0.792, gamma=1.471, delta=0.133, M=-4.303e+001
11 30 45 -> 48 fr=114 (0.4145), cf=0.792, gamma=1.471, delta=0.133, M=-4.303e+001
33 45 -> 48 fr=115 (0.4182), cf=0.788, gamma=1.464, delta=0.132, M=-4.289e+001
11 45 -> 48 fr=115 (0.4182), cf=0.782, gamma=1.454, delta=0.130, M=-4.165e+001
30 45 -> 48 fr=115 (0.4182), cf=0.782, gamma=1.454, delta=0.130, M=-4.165e+001
10 32 -> ~48 fr=64 (0.2327), cf=0.877, gamma=1.898, delta=0.110, M=-3.886e+001
11 30 33 41 -> 48 fr=113 (0.4109), cf=0.774, gamma=1.438, delta=0.125, M=-3.832e+001
30 33 41 -> 48 fr=116 (0.4218), cf=0.763, gamma=1.418, delta=0.124, M=-3.804e+001
11 33 41 -> 48 fr=114 (0.4145), cf=0.765, gamma=1.422, delta=0.123, M=-3.706e+001
