11 30 33 41 45 -> 48 fr=88 (0.3259), cf=0.926, gamma=1.701, delta=0.134, M=-5.080e+001
1 33 41 45 -> 48 fr=72 (0.2667), cf=0.986, gamma=1.812, delta=0.119, M=-5.071e+001
11 33 41 45 -> 48 fr=89 (0.3296), cf=0.918, gamma=1.685, delta=0.134, M=-4.972e+001
30 33 41 45 -> 48 fr=89 (0.3296), cf=0.918, gamma=1.685, delta=0.134, M=-4.972e+001
11 30 41 45 -> 48 fr=89 (0.3296), cf=0.918, gamma=1.685, delta=0.134, M=-4.972e+001
33 41 45 -> 48 fr=90 (0.3333), cf=0.909, gamma=1.670, delta=0.134, M=-4.873e+001
11 41 45 -> 48 fr=90 (0.3333), cf=0.909, gamma=1.670, delta=0.134, M=-4.873e+001
30 41 45 -> 48 fr=90 (0.3333), cf=0.900, gamma=1.653, delta=0.132, M=-4.682e+001
30 31 41 -> 48 fr=100 (0.3704), cf=0.862, gamma=1.583, delta=0.136, M=-4.661e+001
31 41 -> 48 fr=101 (0.3741), cf=0.856, gamma=1.572, delta=0.136, M=-4.607e+001
41 45 -> 48 fr=91 (0.3370), cf=0.892, gamma=1.639, delta=0.131, M=-4.598e+001
10 47 -> ~48 fr=64 (0.2370), cf=0.914, gamma=2.007, delta=0.119, M=-4.580e+001
11 30 33 45 -> 48 fr=110 (0.4074), cf=0.815, gamma=1.497, delta=0.135, M=-4.400e+001
30 33 45 -> 48 fr=111 (0.4111), cf=0.810, gamma=1.488, delta=0.135, M=-4.374e+001
11 33 45 -> 48 fr=111 (0.4111), cf=0.804, gamma=1.477, delta=0.133, M=-4.242e+001
33 45 -> 48 fr=112 (0.4148), cf=0.800, gamma=1.469, delta=0.133, M=-4.220e+001
11 30 45 -> 48 fr=111 (0.4111), cf=0.799, gamma=1.467, delta=0.131, M=-4.113e+001
11 30 33 41 -> 48 fr=112 (0.4148), cf=0.794, gamma=1.459, delta=0.130, M=-4.093e+001
30 33 41 -> 48 fr=115 (0.4259), cf=0.782, gamma=1.437, delta=0.130, M=-4.047e+001
11 45 -> 48 fr=112 (0.4148), cf=0.789, gamma=1.449, delta=0.128, M=-3.969e+001
30 45 -> 48 fr=112 (0.4148), cf=0.789, gamma=1.449, delta=0.128, M=-3.969e+001
11 33 41 -> 48 fr=113 (0.4185), cf=0.785, gamma=1.441, delta=0.128, M=-3.953e+001
11 30 41 -> 48 fr=113 (0.4185), cf=0.785, gamma=1.441, delta=0.128, M=-3.953e+001
33 41 -> 48 fr=116 (0.4296), cf=0.773, gamma=1.420, delta=0.127, M=-3.916e+001
45 -> 48 fr=113 (0.4185), cf=0.779, gamma=1.431, delta=0.126, M=-3.832e+001
11 41 -> 48 fr=114 (0.4222), cf=0.776, gamma=1.424, delta=0.126, M=-3.819e+001
30 41 -> 48 fr=117 (0.4333), cf=0.765, gamma=1.405, delta=0.125, M=-3.792e+001
30 31 33 -> 48 fr=122 (0.4519), cf=0.718, gamma=1.318, delta=0.109, M=-3.059e+001
