10 15 28 -> 70 fr=369 (0.4572), cf=1.000, gamma=1.312, delta=0.109, M=-1.424e+002
15 28 -> 70 fr=369 (0.4572), cf=0.995, gamma=1.305, delta=0.107, M=-1.329e+002
18 28 -> 70 fr=350 (0.4337), cf=1.000, gamma=1.312, delta=0.103, M=-1.317e+002
15 -> ~73 fr=770 (0.9542), cf=0.997, gamma=1.044, delta=0.040, M=-1.283e+002
10 28 -> 70 fr=369 (0.4572), cf=0.976, gamma=1.281, delta=0.100, M=-1.093e+002
20 28 -> 70 fr=296 (0.3668), cf=1.000, gamma=1.312, delta=0.087, M=-1.044e+002
28 -> 70 fr=369 (0.4572), cf=0.971, gamma=1.274, delta=0.098, M=-1.039e+002
5 18 -> 70 fr=252 (0.3123), cf=0.992, gamma=1.302, delta=0.072, M=-7.651e+001
5 -> ~69 fr=404 (0.5006), cf=1.000, gamma=1.124, delta=0.055, M=-6.728e+001
15 21 -> 70 fr=605 (0.7497), cf=0.818, gamma=1.073, delta=0.051, M=-6.481e+001
28 -> ~69 fr=380 (0.4709), cf=1.000, gamma=1.124, delta=0.052, M=-6.149e+001
18 -> ~72 fr=491 (0.6084), cf=0.996, gamma=1.076, delta=0.043, M=-5.161e+001
18 48 -> 70 fr=303 (0.3755), cf=0.915, gamma=1.201, delta=0.063, M=-4.249e+001
28 -> ~72 fr=380 (0.4709), cf=1.000, gamma=1.080, delta=0.035, M=-4.030e+001
20 -> ~73 fr=514 (0.6369), cf=1.000, gamma=1.047, delta=0.028, M=-3.792e+001
18 -> ~73 fr=493 (0.6109), cf=1.000, gamma=1.047, delta=0.027, M=-3.528e+001
18 56 -> 70 fr=383 (0.4746), cf=0.870, gamma=1.142, delta=0.059, M=-3.405e+001
18 -> 70 fr=421 (0.5217), cf=0.854, gamma=1.121, delta=0.056, M=-3.127e+001
21 29 -> ~69 fr=195 (0.2416), cf=1.000, gamma=1.124, delta=0.027, M=-2.631e+001
21 48 56 -> 70 fr=372 (0.4610), cf=0.857, gamma=1.125, delta=0.051, M=-2.590e+001
21 48 -> 70 fr=415 (0.5143), cf=0.845, gamma=1.109, delta=0.051, M=-2.575e+001
10 32 56 -> 70 fr=98 (0.1214), cf=0.990, gamma=1.299, delta=0.028, M=-2.534e+001
21 -> ~69 fr=705 (0.8736), cf=0.910, gamma=1.022, delta=0.019, M=-2.523e+001
20 29 -> 70 fr=82 (0.1016), cf=1.000, gamma=1.312, delta=0.024, M=-2.367e+001
32 56 -> 70 fr=100 (0.1239), cf=0.980, gamma=1.286, delta=0.028, M=-2.330e+001
48 56 -> 70 fr=375 (0.4647), cf=0.848, gamma=1.113, delta=0.047, M=-2.240e+001
46 48 -> ~69 fr=215 (0.2664), cf=0.986, gamma=1.108, delta=0.026, M=-2.079e+001
46 -> ~69 fr=355 (0.4399), cf=0.959, gamma=1.078, delta=0.032, M=-2.049e+001
48 -> 70 fr=418 (0.5180), cf=0.833, gamma=1.093, delta=0.044, M=-2.006e+001
4 -> ~72 fr=218 (0.2701), cf=1.000, gamma=1.080, delta=0.020, M=-1.976e+001
10 32 -> 70 fr=102 (0.1264), cf=0.962, gamma=1.263, delta=0.026, M=-1.962e+001
29 -> ~72 fr=210 (0.2602), cf=1.000, gamma=1.080, delta=0.019, M=-1.890e+001
32 -> 70 fr=105 (0.1301), cf=0.955, gamma=1.253, delta=0.026, M=-1.864e+001
48 58 -> ~69 fr=364 (0.4511), cf=0.950, gamma=1.068, delta=0.029, M=-1.649e+001
48 -> ~69 fr=470 (0.5824), cf=0.936, gamma=1.052, delta=0.029, M=-1.618e+001
10 15 64 -> 69 fr=89 (0.1103), cf=0.130, gamma=1.183, delta=0.017, M=-1.595e+001
