8 36 -> 48 fr=22 (0.1152), cf=1.000, gamma=7.346, delta=0.100, M=-5.621e+001
18 36 -> 48 fr=22 (0.1152), cf=0.957, gamma=7.027, delta=0.099, M=-5.310e+001
8 18 -> 48 fr=22 (0.1152), cf=0.846, gamma=6.216, delta=0.097, M=-4.669e+001
34 -> ~48 fr=158 (0.8272), cf=0.981, gamma=1.136, delta=0.099, M=-4.555e+001
3 16 -> 42 fr=53 (0.2775), cf=0.654, gamma=1.984, delta=0.138, M=-3.694e+001
12 16 -> 42 fr=45 (0.2356), cf=0.672, gamma=2.036, delta=0.120, M=-2.902e+001
3 12 -> 42 fr=46 (0.2408), cf=0.657, gamma=1.992, delta=0.120, M=-2.868e+001
2 12 29 -> 43 fr=25 (0.1309), cf=0.893, gamma=2.508, delta=0.079, M=-2.201e+001
3 34 -> 42 fr=55 (0.2880), cf=0.505, gamma=1.530, delta=0.100, M=-2.094e+001
29 34 -> 43 fr=34 (0.1780), cf=0.739, gamma=2.076, delta=0.092, M=-2.064e+001
7 17 29 -> 43 fr=20 (0.1047), cf=0.952, gamma=2.675, delta=0.066, M=-2.000e+001
2 29 -> 43 fr=26 (0.1361), cf=0.839, gamma=2.356, delta=0.078, M=-1.997e+001
17 29 -> 43 fr=22 (0.1152), cf=0.880, gamma=2.472, delta=0.069, M=-1.846e+001
2 17 -> 43 fr=22 (0.1152), cf=0.880, gamma=2.472, delta=0.069, M=-1.846e+001
7 17 -> 43 fr=28 (0.1466), cf=0.778, gamma=2.185, delta=0.079, M=-1.833e+001
7 -> ~48 fr=109 (0.5707), cf=0.982, gamma=1.137, delta=0.069, M=-1.822e+001
29 -> 43 fr=34 (0.1780), cf=0.694, gamma=1.949, delta=0.087, M=-1.771e+001
12 -> ~48 fr=107 (0.5602), cf=0.982, gamma=1.136, delta=0.067, M=-1.756e+001
2 12 -> 43 fr=27 (0.1414), cf=0.730, gamma=2.050, delta=0.072, M=-1.513e+001
17 -> 43 fr=33 (0.1728), cf=0.660, gamma=1.854, delta=0.080, M=-1.500e+001
2 34 -> 43 fr=29 (0.1518), cf=0.674, gamma=1.894, delta=0.072, M=-1.354e+001
12 16 38 -> ~43 fr=40 (0.2094), cf=0.930, gamma=1.445, delta=0.064, M=-1.327e+001
2 28 -> 43 fr=23 (0.1204), cf=0.742, gamma=2.084, delta=0.063, M=-1.313e+001
8 38 -> ~43 fr=36 (0.1885), cf=0.947, gamma=1.471, delta=0.060, M=-1.305e+001
30 38 -> ~43 fr=51 (0.2670), cf=0.879, gamma=1.365, delta=0.071, M=-1.280e+001
16 -> ~48 fr=98 (0.5131), cf=0.970, gamma=1.123, delta=0.056, M=-1.260e+001
12 16 -> ~43 fr=57 (0.2984), cf=0.851, gamma=1.321, delta=0.073, M=-1.205e+001
9 18 -> ~43 fr=25 (0.1309), cf=1.000, gamma=1.553, delta=0.047, M=-1.198e+001
3 38 -> ~43 fr=67 (0.3508), cf=0.817, gamma=1.269, delta=0.074, M=-1.152e+001
2 7 -> 43 fr=23 (0.1204), cf=0.697, gamma=1.958, delta=0.059, M=-1.129e+001
18 36 -> ~43 fr=23 (0.1204), cf=1.000, gamma=1.553, delta=0.043, M=-1.094e+001
8 36 -> ~43 fr=22 (0.1152), cf=1.000, gamma=1.553, delta=0.041, M=-1.042e+001
8 24 -> ~43 fr=22 (0.1152), cf=1.000, gamma=1.553, delta=0.041, M=-1.042e+001
12 -> ~46 fr=109 (0.5707), cf=1.000, gamma=1.061, delta=0.033, M=-9.709e+000
8 36 -> ~42 fr=22 (0.1152), cf=1.000, gamma=1.492, delta=0.038, M=-9.463e+000
28 30 34 -> 42 fr=23 (0.1204), cf=0.605, gamma=1.835, delta=0.055, M=-9.322e+000
7 28 34 -> 43 fr=31 (0.1623), cf=0.574, gamma=1.612, delta=0.062, M=-9.287e+000
30 34 -> 42 fr=33 (0.1728), cf=0.516, gamma=1.563, delta=0.062, M=-9.038e+000
7 28 -> 43 fr=32 (0.1675), cf=0.561, gamma=1.577, delta=0.061, M=-8.985e+000
16 -> ~46 fr=101 (0.5288), cf=1.000, gamma=1.061, delta=0.030, M=-8.620e+000
17 -> ~48 fr=50 (0.2618), cf=1.000, gamma=1.158, delta=0.036, M=-8.567e+000
28 30 -> 42 fr=23 (0.1204), cf=0.575, gamma=1.743, delta=0.051, M=-8.143e+000
3 -> ~48 fr=113 (0.5916), cf=0.934, gamma=1.081, delta=0.044, M=-8.103e+000
7 34 -> 43 fr=49 (0.2565), cf=0.467, gamma=1.311, delta=0.061, M=-8.054e+000
3 12 -> ~43 fr=56 (0.2932), cf=0.800, gamma=1.242, delta=0.057, M=-7.766e+000
3 -> ~43 fr=89 (0.4660), cf=0.736, gamma=1.142, delta=0.058, M=-7.636e+000
30 -> ~43 fr=65 (0.3403), cf=0.774, gamma=1.202, delta=0.057, M=-7.296e+000
12 -> ~47 fr=109 (0.5707), cf=1.000, gamma=1.044, delta=0.024, M=-6.968e+000
32 34 -> ~43 fr=23 (0.1204), cf=0.920, gamma=1.429, delta=0.036, M=-6.928e+000
16 38 -> ~43 fr=53 (0.2775), cf=0.791, gamma=1.228, delta=0.052, M=-6.672e+000
30 -> ~46 fr=84 (0.4398), cf=1.000, gamma=1.061, delta=0.025, M=-6.612e+000
20 -> ~48 fr=78 (0.4084), cf=0.951, gamma=1.101, delta=0.037, M=-6.477e+000
2 -> 43 fr=30 (0.1571), cf=0.508, gamma=1.428, delta=0.047, M=-5.829e+000
27 -> ~48 fr=34 (0.1780), cf=1.000, gamma=1.158, delta=0.024, M=-5.506e+000
41 -> 43 fr=28 (0.1466), cf=0.509, gamma=1.430, delta=0.044, M=-5.419e+000
21 28 -> ~48 fr=33 (0.1728), cf=1.000, gamma=1.158, delta=0.024, M=-5.326e+000
20 28 -> 43 fr=20 (0.1047), cf=0.556, gamma=1.560, delta=0.038, M=-5.202e+000
41 -> ~48 fr=53 (0.2775), cf=0.964, gamma=1.115, delta=0.029, M=-5.086e+000
2 29 -> ~48 fr=31 (0.1623), cf=1.000, gamma=1.158, delta=0.022, M=-4.970e+000
28 29 -> ~42 fr=32 (0.1675), cf=0.842, gamma=1.257, delta=0.034, M=-4.841e+000
28 -> ~47 fr=85 (0.4450), cf=1.000, gamma=1.044, delta=0.019, M=-4.833e+000
30 -> ~47 fr=84 (0.4398), cf=1.000, gamma=1.044, delta=0.018, M=-4.755e+000
18 38 -> ~43 fr=26 (0.1361), cf=0.839, gamma=1.302, delta=0.032, M=-4.685e+000
9 38 -> ~43 fr=26 (0.1361), cf=0.839, gamma=1.302, delta=0.032, M=-4.685e+000
29 -> ~44 fr=49 (0.2565), cf=1.000, gamma=1.085, delta=0.020, M=-4.648e+000
7 -> ~47 fr=110 (0.5759), cf=0.991, gamma=1.034, delta=0.019, M=-4.597e+000
16 -> ~43 fr=73 (0.3822), cf=0.723, gamma=1.122, delta=0.042, M=-4.430e+000
38 -> ~43 fr=93 (0.4869), cf=0.699, gamma=1.086, delta=0.038, M=-4.364e+000
28 -> ~48 fr=79 (0.4136), cf=0.929, gamma=1.076, delta=0.029, M=-4.266e+000
30 38 -> 42 fr=26 (0.1361), cf=0.448, gamma=1.359, delta=0.036, M=-4.057e+000
9 -> ~44 fr=39 (0.2042), cf=1.000, gamma=1.085, delta=0.016, M=-3.576e+000
18 -> ~44 fr=38 (0.1990), cf=1.000, gamma=1.085, delta=0.016, M=-3.472e+000
8 -> ~46 fr=48 (0.2513), cf=1.000, gamma=1.061, delta=0.014, M=-3.285e+000
2 -> ~47 fr=59 (0.3089), cf=1.000, gamma=1.044, delta=0.013, M=-3.023e+000
29 -> ~48 fr=46 (0.2408), cf=0.939, gamma=1.087, delta=0.019, M=-2.875e+000
41 -> ~47 fr=55 (0.2880), cf=1.000, gamma=1.044, delta=0.012, M=-2.778e+000
22 -> ~44 fr=30 (0.1571), cf=1.000, gamma=1.085, delta=0.012, M=-2.672e+000
21 -> ~47 fr=51 (0.2670), cf=1.000, gamma=1.044, delta=0.011, M=-2.540e+000
7 20 34 -> ~46 fr=60 (0.3141), cf=0.984, gamma=1.044, delta=0.013, M=-2.488e+000
20 28 -> ~42 fr=28 (0.1466), cf=0.778, gamma=1.161, delta=0.020, M=-2.409e+000
21 -> 42 fr=21 (0.1099), cf=0.412, gamma=1.248, delta=0.022, M=-2.291e+000
36 -> ~44 fr=26 (0.1361), cf=1.000, gamma=1.085, delta=0.011, M=-2.287e+000
16 -> ~47 fr=99 (0.5183), cf=0.980, gamma=1.023, delta=0.012, M=-2.254e+000
2 17 -> ~44 fr=25 (0.1309), cf=1.000, gamma=1.085, delta=0.010, M=-2.192e+000
21 28 -> ~46 fr=33 (0.1728), cf=1.000, gamma=1.061, delta=0.010, M=-2.149e+000
6 -> ~44 fr=24 (0.1257), cf=1.000, gamma=1.085, delta=0.010, M=-2.098e+000
7 28 -> ~42 fr=42 (0.2199), cf=0.737, gamma=1.100, delta=0.020, M=-2.018e+000
3 7 28 34 -> ~46 fr=31 (0.1623), cf=1.000, gamma=1.061, delta=0.009, M=-2.006e+000
21 -> ~46 fr=50 (0.2618), cf=0.980, gamma=1.040, delta=0.010, M=-1.856e+000
8 38 -> ~44 fr=37 (0.1937), cf=0.974, gamma=1.057, delta=0.010, M=-1.843e+000
34 41 -> ~46 fr=48 (0.2513), cf=0.980, gamma=1.039, delta=0.010, M=-1.739e+000
11 -> ~44 fr=20 (0.1047), cf=1.000, gamma=1.085, delta=0.008, M=-1.727e+000
7 21 28 -> ~44 fr=20 (0.1047), cf=1.000, gamma=1.085, delta=0.008, M=-1.727e+000
24 -> ~46 fr=26 (0.1361), cf=1.000, gamma=1.061, delta=0.008, M=-1.657e+000
3 16 28 -> ~44 fr=34 (0.1780), cf=0.971, gamma=1.054, delta=0.009, M=-1.620e+000
27 -> ~47 fr=34 (0.1780), cf=1.000, gamma=1.044, delta=0.007, M=-1.601e+000
17 29 -> ~46 fr=25 (0.1309), cf=1.000, gamma=1.061, delta=0.008, M=-1.588e+000
2 17 -> ~46 fr=25 (0.1309), cf=1.000, gamma=1.061, delta=0.008, M=-1.588e+000
7 20 -> ~46 fr=63 (0.3298), cf=0.969, gamma=1.028, delta=0.009, M=-1.553e+000
8 -> ~44 fr=46 (0.2408), cf=0.958, gamma=1.040, delta=0.009, M=-1.507e+000
25 -> ~47 fr=32 (0.1675), cf=1.000, gamma=1.044, delta=0.007, M=-1.497e+000
32 -> ~48 fr=26 (0.1361), cf=0.929, gamma=1.075, delta=0.009, M=-1.497e+000
21 28 -> ~44 fr=32 (0.1675), cf=0.970, gamma=1.052, delta=0.008, M=-1.477e+000
28 -> ~44 fr=80 (0.4188), cf=0.941, gamma=1.021, delta=0.009, M=-1.329e+000
25 38 -> ~46 fr=21 (0.1099), cf=1.000, gamma=1.061, delta=0.006, M=-1.318e+000
7 17 28 -> ~46 fr=21 (0.1099), cf=1.000, gamma=1.061, delta=0.006, M=-1.318e+000
3 7 28 38 -> ~46 fr=21 (0.1099), cf=1.000, gamma=1.061, delta=0.006, M=-1.318e+000
11 -> ~46 fr=20 (0.1047), cf=1.000, gamma=1.061, delta=0.006, M=-1.252e+000
36 38 -> ~46 fr=20 (0.1047), cf=1.000, gamma=1.061, delta=0.006, M=-1.252e+000
20 29 -> ~46 fr=20 (0.1047), cf=1.000, gamma=1.061, delta=0.006, M=-1.252e+000
20 34 -> ~46 fr=73 (0.3822), cf=0.961, gamma=1.019, delta=0.007, M=-1.221e+000
36 -> ~47 fr=26 (0.1361), cf=1.000, gamma=1.044, delta=0.006, M=-1.194e+000
20 -> ~42 fr=57 (0.2984), cf=0.695, gamma=1.037, delta=0.011, M=-1.152e+000
19 -> ~47 fr=25 (0.1309), cf=1.000, gamma=1.044, delta=0.005, M=-1.145e+000
17 29 -> ~47 fr=25 (0.1309), cf=1.000, gamma=1.044, delta=0.005, M=-1.145e+000
