8 36 -> 48 fr=20 (0.1042), cf=0.952, gamma=7.950, delta=0.091, M=-5.128e+001
8 18 -> 48 fr=20 (0.1042), cf=0.833, gamma=6.957, delta=0.089, M=-4.511e+001
34 -> ~48 fr=160 (0.8333), cf=0.982, gamma=1.115, delta=0.086, M=-3.834e+001
3 16 -> 42 fr=52 (0.2708), cf=0.650, gamma=1.981, delta=0.134, M=-3.534e+001
12 16 -> 42 fr=44 (0.2292), cf=0.677, gamma=2.063, delta=0.118, M=-2.870e+001
3 12 -> 42 fr=45 (0.2344), cf=0.662, gamma=2.017, delta=0.118, M=-2.833e+001
3 34 -> 42 fr=54 (0.2813), cf=0.505, gamma=1.538, delta=0.098, M=-2.025e+001
2 12 29 -> 43 fr=25 (0.1302), cf=0.862, gamma=2.331, delta=0.074, M=-1.922e+001
7 -> ~48 fr=113 (0.5885), cf=0.991, gamma=1.126, delta=0.066, M=-1.909e+001
7 17 29 -> 43 fr=21 (0.1094), cf=0.913, gamma=2.469, delta=0.065, M=-1.817e+001
29 34 -> 43 fr=33 (0.1719), cf=0.717, gamma=1.940, delta=0.083, M=-1.707e+001
2 7 17 -> 43 fr=20 (0.1042), cf=0.909, gamma=2.458, delta=0.062, M=-1.706e+001
7 29 -> 43 fr=29 (0.1510), cf=0.763, gamma=2.064, delta=0.078, M=-1.705e+001
2 17 -> 43 fr=24 (0.1250), cf=0.828, gamma=2.238, delta=0.069, M=-1.668e+001
12 17 29 -> 43 fr=22 (0.1146), cf=0.846, gamma=2.288, delta=0.065, M=-1.597e+001
17 29 -> 43 fr=23 (0.1198), cf=0.821, gamma=2.221, delta=0.066, M=-1.563e+001
8 38 -> ~43 fr=35 (0.1823), cf=0.972, gamma=1.543, delta=0.064, M=-1.550e+001
12 29 -> 43 fr=29 (0.1510), cf=0.725, gamma=1.961, delta=0.074, M=-1.500e+001
7 17 -> 43 fr=28 (0.1458), cf=0.737, gamma=1.993, delta=0.073, M=-1.500e+001
2 12 -> 43 fr=28 (0.1458), cf=0.737, gamma=1.993, delta=0.073, M=-1.500e+001
29 -> 43 fr=33 (0.1719), cf=0.673, gamma=1.821, delta=0.078, M=-1.445e+001
12 -> ~48 fr=106 (0.5521), cf=0.981, gamma=1.115, delta=0.057, M=-1.429e+001
3 38 -> ~43 fr=67 (0.3490), cf=0.817, gamma=1.297, delta=0.080, M=-1.296e+001
2 34 -> 43 fr=30 (0.1563), cf=0.667, gamma=1.803, delta=0.070, M=-1.251e+001
17 -> 43 fr=34 (0.1771), cf=0.630, gamma=1.703, delta=0.073, M=-1.239e+001
2 7 -> 43 fr=25 (0.1302), cf=0.714, gamma=1.932, delta=0.063, M=-1.219e+001
12 16 38 -> ~43 fr=39 (0.2031), cf=0.907, gamma=1.439, delta=0.062, M=-1.203e+001
12 -> ~46 fr=108 (0.5625), cf=1.000, gamma=1.073, delta=0.038, M=-1.131e+001
12 16 -> ~43 fr=54 (0.2813), cf=0.831, gamma=1.318, delta=0.068, M=-1.073e+001
18 36 -> ~43 fr=21 (0.1094), cf=1.000, gamma=1.587, delta=0.040, M=-1.040e+001
3 16 -> ~48 fr=79 (0.4115), cf=0.988, gamma=1.122, delta=0.045, M=-1.039e+001
30 38 -> ~43 fr=48 (0.2500), cf=0.842, gamma=1.336, delta=0.063, M=-1.008e+001
16 -> ~46 fr=100 (0.5208), cf=1.000, gamma=1.073, delta=0.035, M=-1.004e+001
16 -> ~48 fr=97 (0.5052), cf=0.970, gamma=1.102, delta=0.047, M=-9.972e+000
9 18 38 -> ~43 fr=20 (0.1042), cf=1.000, gamma=1.587, delta=0.039, M=-9.871e+000
3 12 -> ~43 fr=55 (0.2865), cf=0.809, gamma=1.283, delta=0.063, M=-9.257e+000
3 -> ~43 fr=87 (0.4531), cf=0.737, gamma=1.170, delta=0.066, M=-9.208e+000
8 36 -> ~42 fr=21 (0.1094), cf=1.000, gamma=1.488, delta=0.036, M=-8.938e+000
2 28 -> 43 fr=22 (0.1146), cf=0.667, gamma=1.803, delta=0.051, M=-8.848e+000
30 34 -> 42 fr=32 (0.1667), cf=0.508, gamma=1.548, delta=0.059, M=-8.386e+000
17 -> ~48 fr=54 (0.2813), cf=1.000, gamma=1.136, delta=0.034, M=-8.165e+000
30 -> ~46 fr=81 (0.4219), cf=1.000, gamma=1.073, delta=0.029, M=-7.439e+000
9 18 -> ~43 fr=23 (0.1198), cf=0.920, gamma=1.460, delta=0.038, M=-7.404e+000
12 30 -> ~43 fr=46 (0.2396), cf=0.807, gamma=1.281, delta=0.052, M=-7.350e+000
32 34 -> ~43 fr=22 (0.1146), cf=0.917, gamma=1.455, delta=0.036, M=-6.952e+000
28 30 -> 42 fr=22 (0.1146), cf=0.550, gamma=1.676, delta=0.046, M=-6.943e+000
12 -> ~47 fr=108 (0.5625), cf=1.000, gamma=1.043, delta=0.023, M=-6.809e+000
3 -> ~48 fr=111 (0.5781), cf=0.941, gamma=1.069, delta=0.037, M=-6.584e+000
