11 33 41 45 -> 48 fr=90 (0.3309), cf=0.918, gamma=1.665, delta=0.132, M=-4.891e+001
31 33 45 -> 48 fr=102 (0.3750), cf=0.872, gamma=1.581, delta=0.138, M=-4.816e+001
33 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.650, delta=0.132, M=-4.789e+001
11 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.650, delta=0.132, M=-4.789e+001
31 45 -> 48 fr=103 (0.3787), cf=0.858, gamma=1.556, delta=0.135, M=-4.595e+001
11 30 33 45 -> 48 fr=115 (0.4228), cf=0.816, gamma=1.479, delta=0.137, M=-4.554e+001
31 41 -> 48 fr=101 (0.3713), cf=0.863, gamma=1.565, delta=0.134, M=-4.551e+001
11 33 45 -> 48 fr=116 (0.4265), cf=0.811, gamma=1.471, delta=0.137, M=-4.530e+001
30 33 45 -> 48 fr=116 (0.4265), cf=0.811, gamma=1.471, delta=0.137, M=-4.530e+001
41 45 -> 48 fr=92 (0.3382), cf=0.893, gamma=1.620, delta=0.129, M=-4.513e+001
33 45 -> 48 fr=117 (0.4301), cf=0.807, gamma=1.463, delta=0.136, M=-4.508e+001
10 47 -> ~48 fr=62 (0.2279), cf=0.912, gamma=2.033, delta=0.116, M=-4.473e+001
10 32 -> ~48 fr=66 (0.2426), cf=0.880, gamma=1.962, delta=0.119, M=-4.363e+001
11 30 45 -> 48 fr=116 (0.4265), cf=0.800, gamma=1.451, delta=0.132, M=-4.266e+001
11 45 -> 48 fr=117 (0.4301), cf=0.796, gamma=1.443, delta=0.132, M=-4.247e+001
30 45 -> 48 fr=117 (0.4301), cf=0.791, gamma=1.434, delta=0.130, M=-4.120e+001
11 30 33 41 -> 48 fr=112 (0.4118), cf=0.789, gamma=1.430, delta=0.124, M=-3.726e+001
30 31 33 -> 48 fr=126 (0.4632), cf=0.746, gamma=1.352, delta=0.121, M=-3.723e+001
11 33 41 -> 48 fr=113 (0.4154), cf=0.785, gamma=1.423, delta=0.123, M=-3.705e+001
30 33 41 -> 48 fr=115 (0.4228), cf=0.777, gamma=1.409, delta=0.123, M=-3.670e+001
33 41 -> 48 fr=116 (0.4265), cf=0.773, gamma=1.402, delta=0.122, M=-3.656e+001
31 33 -> 48 fr=127 (0.4669), cf=0.738, gamma=1.339, delta=0.118, M=-3.621e+001
11 30 41 -> 48 fr=113 (0.4154), cf=0.774, gamma=1.403, delta=0.119, M=-3.473e+001
11 41 -> 48 fr=114 (0.4191), cf=0.770, gamma=1.397, delta=0.119, M=-3.457e+001
