1 33 41 45 -> 48 fr=71 (0.2610), cf=0.986, gamma=1.863, delta=0.121, M=-5.234e+001
11 30 33 41 45 -> 48 fr=88 (0.3235), cf=0.917, gamma=1.731, delta=0.137, M=-5.204e+001
11 33 41 45 -> 48 fr=89 (0.3272), cf=0.908, gamma=1.715, delta=0.136, M=-5.108e+001
30 33 41 45 -> 48 fr=89 (0.3272), cf=0.908, gamma=1.715, delta=0.136, M=-5.108e+001
11 30 41 45 -> 48 fr=89 (0.3272), cf=0.908, gamma=1.715, delta=0.136, M=-5.108e+001
33 41 45 -> 48 fr=90 (0.3309), cf=0.900, gamma=1.700, delta=0.136, M=-5.021e+001
11 41 45 -> 48 fr=90 (0.3309), cf=0.900, gamma=1.700, delta=0.136, M=-5.021e+001
30 41 45 -> 48 fr=90 (0.3309), cf=0.900, gamma=1.700, delta=0.136, M=-5.021e+001
1 41 45 -> 48 fr=72 (0.2647), cf=0.973, gamma=1.838, delta=0.121, M=-5.017e+001
41 45 -> 48 fr=91 (0.3346), cf=0.892, gamma=1.685, delta=0.136, M=-4.940e+001
30 31 41 -> 48 fr=100 (0.3676), cf=0.855, gamma=1.614, delta=0.140, M=-4.892e+001
31 41 -> 48 fr=101 (0.3713), cf=0.849, gamma=1.603, delta=0.140, M=-4.846e+001
11 30 33 45 -> 48 fr=109 (0.4007), cf=0.801, gamma=1.514, delta=0.136, M=-4.463e+001
30 33 45 -> 48 fr=110 (0.4044), cf=0.797, gamma=1.506, delta=0.136, M=-4.446e+001
11 33 45 -> 48 fr=110 (0.4044), cf=0.791, gamma=1.495, delta=0.134, M=-4.318e+001
10 47 -> ~48 fr=66 (0.2426), cf=0.904, gamma=1.921, delta=0.116, M=-4.313e+001
33 45 -> 48 fr=111 (0.4081), cf=0.787, gamma=1.487, delta=0.134, M=-4.305e+001
11 30 33 41 -> 48 fr=112 (0.4118), cf=0.783, gamma=1.479, delta=0.133, M=-4.295e+001
30 33 41 -> 48 fr=115 (0.4228), cf=0.772, gamma=1.458, delta=0.133, M=-4.277e+001
11 30 45 -> 48 fr=110 (0.4044), cf=0.786, gamma=1.484, delta=0.132, M=-4.193e+001
30 45 -> 48 fr=111 (0.4081), cf=0.782, gamma=1.477, delta=0.132, M=-4.182e+001
11 33 41 -> 48 fr=113 (0.4154), cf=0.774, gamma=1.462, delta=0.131, M=-4.165e+001
33 41 -> 48 fr=116 (0.4265), cf=0.763, gamma=1.442, delta=0.131, M=-4.157e+001
1 45 -> 48 fr=84 (0.3088), cf=0.875, gamma=1.653, delta=0.122, M=-4.073e+001
11 45 -> 48 fr=111 (0.4081), cf=0.776, gamma=1.466, delta=0.130, M=-4.061e+001
11 30 41 -> 48 fr=113 (0.4154), cf=0.769, gamma=1.452, delta=0.129, M=-4.047e+001
30 41 -> 48 fr=117 (0.4301), cf=0.755, gamma=1.426, delta=0.128, M=-4.044e+001
30 31 33 -> 48 fr=119 (0.4375), cf=0.704, gamma=1.330, delta=0.109, M=-3.027e+001
31 33 -> 48 fr=120 (0.4412), cf=0.690, gamma=1.303, delta=0.103, M=-2.766e+001
30 31 -> 48 fr=121 (0.4449), cf=0.684, gamma=1.291, delta=0.100, M=-2.693e+001
6 39 -> ~48 fr=67 (0.2463), cf=0.770, gamma=1.636, delta=0.096, M=-2.576e+001
32 39 -> ~48 fr=50 (0.1838), cf=0.847, gamma=1.801, delta=0.082, M=-2.463e+001
33 38 -> 48 fr=93 (0.3419), cf=0.738, gamma=1.394, delta=0.097, M=-2.310e+001
38 -> 48 fr=93 (0.3419), cf=0.732, gamma=1.383, delta=0.095, M=-2.221e+001
5 9 30 -> 48 fr=29 (0.1066), cf=1.000, gamma=1.889, delta=0.050, M=-1.992e+001
30 31 41 -> ~50 fr=117 (0.4301), cf=1.000, gamma=1.129, delta=0.049, M=-1.888e+001
5 11 21 30 33 -> 48 fr=56 (0.2059), cf=0.824, gamma=1.556, delta=0.074, M=-1.865e+001
5 21 30 33 -> 48 fr=57 (0.2096), cf=0.814, gamma=1.538, delta=0.073, M=-1.817e+001
5 9 -> 48 fr=30 (0.1103), cf=0.968, gamma=1.828, delta=0.050, M=-1.785e+001
5 11 21 33 -> 48 fr=56 (0.2059), cf=0.812, gamma=1.533, delta=0.072, M=-1.753e+001
41 45 -> ~51 fr=102 (0.3750), cf=1.000, gamma=1.143, delta=0.047, M=-1.737e+001
21 31 33 45 -> ~51 fr=102 (0.3750), cf=1.000, gamma=1.143, delta=0.047, M=-1.737e+001
5 11 30 33 -> 48 fr=59 (0.2169), cf=0.797, gamma=1.506, delta=0.073, M=-1.730e+001
6 42 -> ~48 fr=39 (0.1434), cf=0.830, gamma=1.763, delta=0.062, M=-1.723e+001
5 21 33 -> 48 fr=57 (0.2096), cf=0.803, gamma=1.516, delta=0.071, M=-1.709e+001
5 11 33 -> 48 fr=60 (0.2206), cf=0.789, gamma=1.491, delta=0.073, M=-1.691e+001
31 33 45 -> ~51 fr=114 (0.4191), cf=0.991, gamma=1.133, delta=0.049, M=-1.691e+001
1 5 21 -> 48 fr=37 (0.1360), cf=0.902, gamma=1.705, delta=0.056, M=-1.687e+001
9 11 30 33 -> 48 fr=56 (0.2059), cf=0.800, gamma=1.511, delta=0.070, M=-1.647e+001
9 11 33 -> 48 fr=57 (0.2096), cf=0.792, gamma=1.495, delta=0.069, M=-1.607e+001
9 30 33 -> 48 fr=57 (0.2096), cf=0.792, gamma=1.495, delta=0.069, M=-1.607e+001
9 11 30 -> 48 fr=57 (0.2096), cf=0.792, gamma=1.495, delta=0.069, M=-1.607e+001
31 41 -> ~50 fr=118 (0.4338), cf=0.992, gamma=1.119, delta=0.046, M=-1.589e+001
21 30 33 41 -> ~50 fr=130 (0.4779), cf=0.985, gamma=1.112, delta=0.048, M=-1.586e+001
