1 33 41 45 -> 48 fr=75 (0.2757), cf=0.987, gamma=1.789, delta=0.122, M=-5.216e+001
1 11 41 45 -> 48 fr=76 (0.2794), cf=0.974, gamma=1.767, delta=0.121, M=-4.991e+001
11 30 33 41 45 -> 48 fr=90 (0.3309), cf=0.918, gamma=1.665, delta=0.132, M=-4.891e+001
30 31 33 45 -> 48 fr=104 (0.3824), cf=0.867, gamma=1.572, delta=0.139, M=-4.859e+001
11 30 33 45 -> 48 fr=116 (0.4265), cf=0.823, gamma=1.492, delta=0.141, M=-4.807e+001
31 33 45 -> 48 fr=105 (0.3860), cf=0.861, gamma=1.561, delta=0.139, M=-4.802e+001
11 33 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.650, delta=0.132, M=-4.789e+001
30 33 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.650, delta=0.132, M=-4.789e+001
11 30 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.650, delta=0.132, M=-4.789e+001
30 33 45 -> 48 fr=117 (0.4301), cf=0.818, gamma=1.484, delta=0.140, M=-4.781e+001
1 41 45 -> 48 fr=76 (0.2794), cf=0.962, gamma=1.744, delta=0.119, M=-4.711e+001
33 41 45 -> 48 fr=92 (0.3382), cf=0.902, gamma=1.636, delta=0.131, M=-4.696e+001
11 41 45 -> 48 fr=92 (0.3382), cf=0.902, gamma=1.636, delta=0.131, M=-4.696e+001
30 31 45 -> 48 fr=105 (0.3860), cf=0.854, gamma=1.548, delta=0.137, M=-4.645e+001
11 33 45 -> 48 fr=117 (0.4301), cf=0.813, gamma=1.473, delta=0.138, M=-4.643e+001
33 45 -> 48 fr=118 (0.4338), cf=0.808, gamma=1.466, delta=0.138, M=-4.621e+001
31 45 -> 48 fr=106 (0.3897), cf=0.848, gamma=1.538, delta=0.136, M=-4.596e+001
30 41 45 -> 48 fr=92 (0.3382), cf=0.893, gamma=1.620, delta=0.129, M=-4.513e+001
11 30 45 -> 48 fr=117 (0.4301), cf=0.807, gamma=1.463, delta=0.136, M=-4.508e+001
10 47 -> ~48 fr=64 (0.2353), cf=0.901, gamma=2.010, delta=0.118, M=-4.502e+001
30 31 33 41 -> 48 fr=102 (0.3750), cf=0.857, gamma=1.554, delta=0.134, M=-4.495e+001
31 33 41 -> 48 fr=103 (0.3787), cf=0.851, gamma=1.544, delta=0.133, M=-4.441e+001
30 31 41 -> 48 fr=103 (0.3787), cf=0.851, gamma=1.544, delta=0.133, M=-4.441e+001
