11 30 33 41 45 -> 48 fr=90 (0.3309), cf=0.918, gamma=1.654, delta=0.131, M=-4.807e+001
30 31 41 -> 48 fr=104 (0.3824), cf=0.867, gamma=1.561, delta=0.137, M=-4.756e+001
1 33 41 45 -> 48 fr=74 (0.2721), cf=0.974, gamma=1.754, delta=0.117, M=-4.740e+001
11 33 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.639, delta=0.130, M=-4.704e+001
11 30 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.639, delta=0.130, M=-4.704e+001
31 41 -> 48 fr=105 (0.3860), cf=0.861, gamma=1.550, delta=0.137, M=-4.698e+001
11 41 45 -> 48 fr=92 (0.3382), cf=0.902, gamma=1.625, delta=0.130, M=-4.610e+001
30 33 41 45 -> 48 fr=90 (0.3309), cf=0.909, gamma=1.638, delta=0.129, M=-4.609e+001
33 41 45 -> 48 fr=91 (0.3346), cf=0.901, gamma=1.623, delta=0.128, M=-4.515e+001
30 41 45 -> 48 fr=91 (0.3346), cf=0.892, gamma=1.607, delta=0.126, M=-4.335e+001
11 30 33 45 -> 48 fr=114 (0.4191), cf=0.814, gamma=1.467, delta=0.133, M=-4.327e+001
1 41 45 -> 48 fr=75 (0.2757), cf=0.949, gamma=1.710, delta=0.114, M=-4.304e+001
30 31 33 45 -> 48 fr=101 (0.3713), cf=0.856, gamma=1.542, delta=0.130, M=-4.299e+001
41 45 -> 48 fr=92 (0.3382), cf=0.885, gamma=1.593, delta=0.126, M=-4.255e+001
31 33 45 -> 48 fr=102 (0.3750), cf=0.850, gamma=1.531, delta=0.130, M=-4.245e+001
30 33 45 -> 48 fr=114 (0.4191), cf=0.809, gamma=1.456, delta=0.131, M=-4.195e+001
11 33 45 -> 48 fr=115 (0.4228), cf=0.804, gamma=1.449, delta=0.131, M=-4.169e+001
30 31 45 -> 48 fr=102 (0.3750), cf=0.843, gamma=1.518, delta=0.128, M=-4.098e+001
31 45 -> 48 fr=103 (0.3787), cf=0.837, gamma=1.508, delta=0.128, M=-4.051e+001
33 45 -> 48 fr=115 (0.4228), cf=0.799, gamma=1.439, delta=0.129, M=-4.041e+001
11 30 45 -> 48 fr=115 (0.4228), cf=0.799, gamma=1.439, delta=0.129, M=-4.041e+001
11 30 33 41 -> 48 fr=115 (0.4228), cf=0.793, gamma=1.429, delta=0.127, M=-3.916e+001
11 45 -> 48 fr=116 (0.4265), cf=0.789, gamma=1.421, delta=0.126, M=-3.896e+001
11 33 41 -> 48 fr=116 (0.4265), cf=0.789, gamma=1.421, delta=0.126, M=-3.896e+001
30 45 -> 48 fr=115 (0.4228), cf=0.788, gamma=1.419, delta=0.125, M=-3.794e+001
30 33 41 -> 48 fr=117 (0.4301), cf=0.780, gamma=1.405, delta=0.124, M=-3.759e+001
33 41 -> 48 fr=118 (0.4338), cf=0.776, gamma=1.398, delta=0.124, M=-3.744e+001
1 45 -> 48 fr=88 (0.3235), cf=0.871, gamma=1.569, delta=0.117, M=-3.735e+001
45 -> 48 fr=116 (0.4265), cf=0.779, gamma=1.402, delta=0.122, M=-3.657e+001
11 30 41 -> 48 fr=116 (0.4265), cf=0.779, gamma=1.402, delta=0.122, M=-3.657e+001
11 41 -> 48 fr=117 (0.4301), cf=0.775, gamma=1.396, delta=0.122, M=-3.642e+001
30 41 -> 48 fr=119 (0.4375), cf=0.758, gamma=1.365, delta=0.117, M=-3.393e+001
30 31 33 -> 48 fr=128 (0.4706), cf=0.731, gamma=1.318, delta=0.113, M=-3.383e+001
30 31 -> 48 fr=130 (0.4779), cf=0.714, gamma=1.287, delta=0.106, M=-3.099e+001
31 33 -> 48 fr=129 (0.4743), cf=0.717, gamma=1.291, delta=0.107, M=-3.088e+001
11 33 38 -> 48 fr=99 (0.3640), cf=0.750, gamma=1.351, delta=0.095, M=-2.225e+001
33 38 -> 48 fr=100 (0.3676), cf=0.746, gamma=1.344, delta=0.094, M=-2.203e+001
11 38 -> 48 fr=99 (0.3640), cf=0.744, gamma=1.341, delta=0.093, M=-2.134e+001
38 -> 48 fr=100 (0.3676), cf=0.741, gamma=1.334, delta=0.092, M=-2.114e+001
6 39 -> ~48 fr=58 (0.2132), cf=0.734, gamma=1.650, delta=0.084, M=-2.111e+001
5 9 30 -> 48 fr=32 (0.1176), cf=1.000, gamma=1.801, delta=0.052, M=-2.047e+001
9 11 30 33 -> 48 fr=60 (0.2206), cf=0.845, gamma=1.522, delta=0.076, M=-1.958e+001
9 11 33 -> 48 fr=61 (0.2243), cf=0.836, gamma=1.505, delta=0.075, M=-1.898e+001
9 30 33 -> 48 fr=61 (0.2243), cf=0.836, gamma=1.505, delta=0.075, M=-1.898e+001
9 11 30 -> 48 fr=61 (0.2243), cf=0.836, gamma=1.505, delta=0.075, M=-1.898e+001
30 31 41 -> ~50 fr=120 (0.4412), cf=1.000, gamma=1.124, delta=0.049, M=-1.886e+001
6 21 42 -> ~48 fr=33 (0.1213), cf=0.868, gamma=1.952, delta=0.059, M=-1.863e+001
9 33 -> 48 fr=62 (0.2279), cf=0.827, gamma=1.489, delta=0.075, M=-1.843e+001
9 11 -> 48 fr=62 (0.2279), cf=0.827, gamma=1.489, delta=0.075, M=-1.843e+001
9 30 -> 48 fr=62 (0.2279), cf=0.827, gamma=1.489, delta=0.075, M=-1.843e+001
5 9 -> 48 fr=33 (0.1213), cf=0.971, gamma=1.748, delta=0.052, M=-1.830e+001
6 42 -> ~48 fr=34 (0.1250), cf=0.850, gamma=1.911, delta=0.060, M=-1.802e+001
9 -> 48 fr=63 (0.2316), cf=0.818, gamma=1.474, delta=0.074, M=-1.792e+001
5 11 21 30 33 -> 48 fr=59 (0.2169), cf=0.831, gamma=1.497, delta=0.072, M=-1.777e+001
