10 15 28 -> 70 fr=378 (0.4678), cf=1.000, gamma=1.305, delta=0.109, M=-1.445e+002
15 28 -> 70 fr=378 (0.4678), cf=0.995, gamma=1.298, delta=0.108, M=-1.349e+002
18 28 -> 70 fr=361 (0.4468), cf=1.000, gamma=1.305, delta=0.105, M=-1.349e+002
15 -> ~73 fr=768 (0.9505), cf=0.997, gamma=1.047, delta=0.042, M=-1.314e+002
20 28 -> 70 fr=309 (0.3824), cf=1.000, gamma=1.305, delta=0.089, M=-1.084e+002
10 28 -> 70 fr=378 (0.4678), cf=0.972, gamma=1.268, delta=0.099, M=-1.057e+002
28 -> 70 fr=378 (0.4678), cf=0.967, gamma=1.262, delta=0.097, M=-1.005e+002
5 18 -> 70 fr=252 (0.3119), cf=0.996, gamma=1.300, delta=0.072, M=-7.859e+001
5 -> ~69 fr=400 (0.4950), cf=1.000, gamma=1.118, delta=0.052, M=-6.292e+001
28 -> ~69 fr=391 (0.4839), cf=1.000, gamma=1.118, delta=0.051, M=-6.085e+001
15 21 -> 70 fr=607 (0.7512), cf=0.819, gamma=1.069, delta=0.049, M=-5.967e+001
18 -> ~72 fr=501 (0.6200), cf=0.998, gamma=1.080, delta=0.046, M=-5.849e+001
28 -> ~72 fr=391 (0.4839), cf=1.000, gamma=1.082, delta=0.037, M=-4.264e+001
20 -> ~73 fr=524 (0.6485), cf=1.000, gamma=1.049, delta=0.030, M=-4.144e+001
18 48 -> 70 fr=305 (0.3775), cf=0.913, gamma=1.192, delta=0.061, M=-4.007e+001
18 -> ~73 fr=502 (0.6213), cf=1.000, gamma=1.049, delta=0.029, M=-3.841e+001
18 56 -> 70 fr=389 (0.4814), cf=0.876, gamma=1.144, delta=0.060, M=-3.603e+001
18 -> 70 fr=431 (0.5334), cf=0.859, gamma=1.121, delta=0.057, M=-3.323e+001
32 56 -> 70 fr=106 (0.1312), cf=0.991, gamma=1.293, delta=0.030, M=-2.720e+001
21 48 56 -> 70 fr=370 (0.4579), cf=0.862, gamma=1.126, delta=0.051, M=-2.629e+001
32 -> 70 fr=114 (0.1411), cf=0.974, gamma=1.272, delta=0.030, M=-2.448e+001
21 29 -> ~69 fr=187 (0.2314), cf=1.000, gamma=1.118, delta=0.024, M=-2.382e+001
48 56 -> 70 fr=373 (0.4616), cf=0.854, gamma=1.114, delta=0.047, M=-2.269e+001
21 46 -> ~69 fr=342 (0.4233), cf=0.969, gamma=1.083, delta=0.032, M=-2.260e+001
21 48 -> 70 fr=413 (0.5111), cf=0.841, gamma=1.098, delta=0.046, M=-2.155e+001
4 -> ~72 fr=229 (0.2834), cf=1.000, gamma=1.082, delta=0.021, M=-2.128e+001
46 -> ~69 fr=354 (0.4381), cf=0.959, gamma=1.072, delta=0.029, M=-1.832e+001
29 -> ~72 fr=200 (0.2475), cf=1.000, gamma=1.082, delta=0.019, M=-1.814e+001
21 -> ~69 fr=709 (0.8775), cf=0.910, gamma=1.017, delta=0.015, M=-1.801e+001
48 -> 70 fr=416 (0.5149), cf=0.830, gamma=1.084, delta=0.040, M=-1.703e+001
10 15 64 -> 69 fr=85 (0.1052), cf=0.124, gamma=1.183, delta=0.016, M=-1.516e+001
17 -> ~69 fr=122 (0.1510), cf=1.000, gamma=1.118, delta=0.016, M=-1.476e+001
48 58 -> ~69 fr=365 (0.4517), cf=0.951, gamma=1.062, delta=0.026, M=-1.470e+001
21 56 -> 70 fr=544 (0.6733), cf=0.800, gamma=1.044, delta=0.029, M=-1.450e+001
10 -> ~70 fr=187 (0.2314), cf=0.253, gamma=1.083, delta=0.018, M=-1.390e+001
48 -> ~69 fr=469 (0.5804), cf=0.936, gamma=1.046, delta=0.026, M=-1.353e+001
52 -> ~69 fr=110 (0.1361), cf=1.000, gamma=1.118, delta=0.014, M=-1.319e+001
