10 15 28 -> 70 fr=372 (0.4604), cf=1.000, gamma=1.305, delta=0.108, M=-1.410e+002
15 28 -> 70 fr=372 (0.4604), cf=0.995, gamma=1.298, delta=0.106, M=-1.315e+002
18 28 -> 70 fr=353 (0.4369), cf=1.000, gamma=1.305, delta=0.102, M=-1.305e+002
15 -> ~73 fr=771 (0.9542), cf=0.997, gamma=1.044, delta=0.040, M=-1.283e+002
10 28 -> 70 fr=372 (0.4604), cf=0.976, gamma=1.274, delta=0.099, M=-1.080e+002
20 28 -> 70 fr=304 (0.3762), cf=1.000, gamma=1.305, delta=0.088, M=-1.060e+002
28 -> 70 fr=372 (0.4604), cf=0.971, gamma=1.268, delta=0.097, M=-1.026e+002
5 18 -> 70 fr=247 (0.3057), cf=0.992, gamma=1.295, delta=0.070, M=-7.282e+001
5 -> ~69 fr=391 (0.4839), cf=1.000, gamma=1.127, delta=0.054, M=-6.555e+001
15 21 -> 70 fr=609 (0.7537), cf=0.821, gamma=1.071, delta=0.050, M=-6.434e+001
28 -> ~69 fr=383 (0.4740), cf=1.000, gamma=1.127, delta=0.053, M=-6.360e+001
18 -> ~72 fr=496 (0.6139), cf=0.996, gamma=1.069, delta=0.039, M=-4.726e+001
20 -> ~73 fr=521 (0.6448), cf=1.000, gamma=1.047, delta=0.029, M=-3.876e+001
18 48 -> 70 fr=301 (0.3725), cf=0.909, gamma=1.187, delta=0.059, M=-3.748e+001
28 -> ~72 fr=383 (0.4740), cf=1.000, gamma=1.073, delta=0.032, M=-3.711e+001
18 -> ~73 fr=498 (0.6163), cf=1.000, gamma=1.047, delta=0.027, M=-3.581e+001
18 56 -> 70 fr=386 (0.4777), cf=0.869, gamma=1.135, delta=0.057, M=-3.191e+001
21 46 -> ~69 fr=354 (0.4381), cf=0.970, gamma=1.093, delta=0.037, M=-2.767e+001
18 -> 70 fr=423 (0.5235), cf=0.849, gamma=1.109, delta=0.051, M=-2.688e+001
21 29 -> ~69 fr=193 (0.2389), cf=1.000, gamma=1.127, delta=0.027, M=-2.658e+001
21 48 56 -> 70 fr=370 (0.4579), cf=0.860, gamma=1.123, delta=0.050, M=-2.538e+001
46 -> ~69 fr=366 (0.4530), cf=0.963, gamma=1.085, delta=0.036, M=-2.466e+001
21 48 -> 70 fr=411 (0.5087), cf=0.846, gamma=1.104, delta=0.048, M=-2.347e+001
20 29 -> 70 fr=82 (0.1015), cf=1.000, gamma=1.305, delta=0.024, M=-2.321e+001
21 -> ~69 fr=704 (0.8713), cf=0.906, gamma=1.021, delta=0.018, M=-2.297e+001
10 32 56 -> 70 fr=100 (0.1238), cf=0.980, gamma=1.280, delta=0.027, M=-2.276e+001
32 56 -> 70 fr=104 (0.1287), cf=0.972, gamma=1.269, delta=0.027, M=-2.164e+001
48 56 -> 70 fr=372 (0.4604), cf=0.849, gamma=1.109, delta=0.045, M=-2.080e+001
10 32 -> 70 fr=107 (0.1324), cf=0.964, gamma=1.258, delta=0.027, M=-2.046e+001
32 -> 70 fr=112 (0.1386), cf=0.957, gamma=1.250, delta=0.028, M=-1.997e+001
4 -> ~72 fr=231 (0.2859), cf=1.000, gamma=1.073, delta=0.019, M=-1.930e+001
48 -> 70 fr=413 (0.5111), cf=0.833, gamma=1.087, delta=0.041, M=-1.775e+001
29 -> ~72 fr=207 (0.2562), cf=1.000, gamma=1.073, delta=0.017, M=-1.695e+001
48 58 -> ~69 fr=359 (0.4443), cf=0.950, gamma=1.070, delta=0.029, M=-1.671e+001
10 15 64 -> 69 fr=91 (0.1126), cf=0.133, gamma=1.183, delta=0.017, M=-1.630e+001
17 -> ~69 fr=122 (0.1510), cf=1.000, gamma=1.127, delta=0.017, M=-1.588e+001
29 58 -> ~69 fr=167 (0.2067), cf=0.982, gamma=1.107, delta=0.020, M=-1.469e+001
52 -> ~69 fr=110 (0.1361), cf=1.000, gamma=1.127, delta=0.015, M=-1.419e+001
48 -> ~69 fr=462 (0.5718), cf=0.931, gamma=1.050, delta=0.027, M=-1.411e+001
10 15 -> 69 fr=91 (0.1126), cf=0.130, gamma=1.151, delta=0.015, M=-1.363e+001
4 -> ~73 fr=231 (0.2859), cf=1.000, gamma=1.047, delta=0.013, M=-1.245e+001
10 64 -> 69 fr=91 (0.1126), cf=0.128, gamma=1.135, delta=0.013, M=-1.225e+001
46 56 -> 70 fr=268 (0.3317), cf=0.848, gamma=1.107, delta=0.032, M=-1.220e+001
10 -> ~70 fr=186 (0.2302), cf=0.252, gamma=1.079, delta=0.017, M=-1.206e+001
26 -> ~69 fr=93 (0.1151), cf=1.000, gamma=1.127, delta=0.013, M=-1.184e+001
20 29 -> ~69 fr=82 (0.1015), cf=1.000, gamma=1.127, delta=0.011, M=-1.036e+001
36 -> ~72 fr=134 (0.1658), cf=1.000, gamma=1.073, delta=0.011, M=-1.036e+001
