1 11 41 45 -> 48 fr=77 (0.2831), cf=0.987, gamma=1.814, delta=0.127, M=-5.549e+001
1 33 41 45 -> 48 fr=76 (0.2794), cf=0.987, gamma=1.814, delta=0.125, M=-5.451e+001
1 41 45 -> 48 fr=77 (0.2831), cf=0.975, gamma=1.791, delta=0.125, M=-5.227e+001
11 30 41 45 -> 48 fr=91 (0.3346), cf=0.919, gamma=1.689, delta=0.137, M=-5.163e+001
11 41 45 -> 48 fr=92 (0.3382), cf=0.911, gamma=1.674, delta=0.136, M=-5.063e+001
30 33 41 45 -> 48 fr=91 (0.3346), cf=0.910, gamma=1.672, delta=0.135, M=-4.962e+001
33 41 45 -> 48 fr=92 (0.3382), cf=0.902, gamma=1.658, delta=0.134, M=-4.870e+001
30 41 45 -> 48 fr=92 (0.3382), cf=0.902, gamma=1.658, delta=0.134, M=-4.870e+001
41 45 -> 48 fr=93 (0.3419), cf=0.894, gamma=1.643, delta=0.134, M=-4.785e+001
30 31 41 -> 48 fr=101 (0.3713), cf=0.863, gamma=1.587, delta=0.137, M=-4.749e+001
31 41 -> 48 fr=102 (0.3750), cf=0.857, gamma=1.575, delta=0.137, M=-4.695e+001
10 47 -> ~48 fr=65 (0.2390), cf=0.915, gamma=2.008, delta=0.120, M=-4.676e+001
30 31 33 45 -> 48 fr=101 (0.3713), cf=0.856, gamma=1.573, delta=0.135, M=-4.591e+001
1 11 45 -> 48 fr=91 (0.3346), cf=0.892, gamma=1.640, delta=0.131, M=-4.588e+001
31 33 45 -> 48 fr=102 (0.3750), cf=0.850, gamma=1.562, delta=0.135, M=-4.540e+001
30 31 45 -> 48 fr=102 (0.3750), cf=0.850, gamma=1.562, delta=0.135, M=-4.540e+001
31 45 -> 48 fr=103 (0.3787), cf=0.844, gamma=1.552, delta=0.135, M=-4.493e+001
1 33 45 -> 48 fr=90 (0.3309), cf=0.891, gamma=1.638, delta=0.129, M=-4.491e+001
11 30 33 45 -> 48 fr=114 (0.4191), cf=0.803, gamma=1.475, delta=0.135, M=-4.417e+001
1 45 -> 48 fr=91 (0.3346), cf=0.883, gamma=1.624, delta=0.129, M=-4.413e+001
30 33 45 -> 48 fr=115 (0.4228), cf=0.799, gamma=1.468, delta=0.135, M=-4.398e+001
11 33 45 -> 48 fr=115 (0.4228), cf=0.793, gamma=1.458, delta=0.133, M=-4.270e+001
11 30 45 -> 48 fr=115 (0.4228), cf=0.793, gamma=1.458, delta=0.133, M=-4.270e+001
33 45 -> 48 fr=116 (0.4265), cf=0.789, gamma=1.450, delta=0.132, M=-4.256e+001
11 45 -> 48 fr=116 (0.4265), cf=0.784, gamma=1.440, delta=0.130, M=-4.132e+001
30 45 -> 48 fr=116 (0.4265), cf=0.784, gamma=1.440, delta=0.130, M=-4.132e+001
11 30 33 41 -> 48 fr=112 (0.4118), cf=0.772, gamma=1.420, delta=0.122, M=-3.593e+001
30 33 41 -> 48 fr=115 (0.4228), cf=0.762, gamma=1.400, delta=0.121, M=-3.558e+001
11 33 41 -> 48 fr=113 (0.4154), cf=0.764, gamma=1.403, delta=0.119, M=-3.468e+001
11 30 41 -> 48 fr=113 (0.4154), cf=0.764, gamma=1.403, delta=0.119, M=-3.468e+001
30 31 33 -> 48 fr=124 (0.4559), cf=0.729, gamma=1.341, delta=0.116, M=-3.448e+001
33 41 -> 48 fr=116 (0.4265), cf=0.753, gamma=1.384, delta=0.118, M=-3.441e+001
11 41 -> 48 fr=114 (0.4191), cf=0.755, gamma=1.388, delta=0.117, M=-3.349e+001
38 41 -> 48 fr=75 (0.2757), cf=0.882, gamma=1.622, delta=0.106, M=-3.332e+001
30 41 -> 48 fr=117 (0.4301), cf=0.745, gamma=1.370, delta=0.116, M=-3.329e+001
31 33 -> 48 fr=125 (0.4596), cf=0.718, gamma=1.320, delta=0.111, M=-3.255e+001
30 31 -> 48 fr=126 (0.4632), cf=0.712, gamma=1.308, delta=0.109, M=-3.168e+001
1 11 31 -> 48 fr=96 (0.3529), cf=0.793, gamma=1.458, delta=0.111, M=-3.054e+001
1 31 -> 48 fr=97 (0.3566), cf=0.789, gamma=1.449, delta=0.111, M=-3.024e+001
1 11 38 -> 48 fr=76 (0.2794), cf=0.826, gamma=1.518, delta=0.095, M=-2.567e+001
1 38 -> 48 fr=77 (0.2831), cf=0.819, gamma=1.505, delta=0.095, M=-2.519e+001
33 38 -> 48 fr=97 (0.3566), cf=0.758, gamma=1.393, delta=0.101, M=-2.498e+001
9 11 -> 48 fr=61 (0.2243), cf=0.871, gamma=1.602, delta=0.084, M=-2.424e+001
9 38 -> 48 fr=40 (0.1471), cf=0.976, gamma=1.793, delta=0.065, M=-2.403e+001
38 -> 48 fr=97 (0.3566), cf=0.752, gamma=1.382, delta=0.099, M=-2.401e+001
6 39 -> ~48 fr=62 (0.2279), cf=0.756, gamma=1.659, delta=0.091, M=-2.381e+001
9 -> 48 fr=62 (0.2279), cf=0.861, gamma=1.583, delta=0.084, M=-2.352e+001
30 31 41 -> ~50 fr=117 (0.4301), cf=1.000, gamma=1.133, delta=0.051, M=-1.954e+001
5 11 33 -> 48 fr=64 (0.2353), cf=0.800, gamma=1.470, delta=0.075, M=-1.768e+001
1 5 21 33 -> 48 fr=41 (0.1507), cf=0.891, gamma=1.638, delta=0.059, M=-1.681e+001
1 5 11 21 -> 48 fr=41 (0.1507), cf=0.891, gamma=1.638, delta=0.059, M=-1.681e+001
5 21 33 -> 48 fr=59 (0.2169), cf=0.808, gamma=1.485, delta=0.071, M=-1.675e+001
31 41 -> ~50 fr=118 (0.4338), cf=0.992, gamma=1.124, delta=0.048, M=-1.653e+001
6 21 42 -> ~48 fr=33 (0.1213), cf=0.846, gamma=1.856, delta=0.056, M=-1.639e+001
6 42 -> ~48 fr=36 (0.1324), cf=0.818, gamma=1.795, delta=0.059, M=-1.618e+001
41 45 -> ~51 fr=104 (0.3824), cf=1.000, gamma=1.129, delta=0.044, M=-1.611e+001
21 31 33 45 -> ~51 fr=104 (0.3824), cf=1.000, gamma=1.129, delta=0.044, M=-1.611e+001
31 33 45 -> ~51 fr=119 (0.4375), cf=0.992, gamma=1.119, delta=0.047, M=-1.610e+001
1 5 11 -> 48 fr=44 (0.1618), cf=0.863, gamma=1.586, delta=0.060, M=-1.586e+001
30 33 41 45 -> ~50 fr=100 (0.3676), cf=1.000, gamma=1.133, delta=0.043, M=-1.585e+001
11 30 41 45 -> ~50 fr=99 (0.3640), cf=1.000, gamma=1.133, delta=0.043, M=-1.564e+001
1 41 45 -> ~49 fr=78 (0.2868), cf=0.987, gamma=1.204, delta=0.049, M=-1.556e+001
5 33 -> 48 fr=65 (0.2390), cf=0.774, gamma=1.422, delta=0.071, M=-1.538e+001
1 5 21 -> 48 fr=41 (0.1507), cf=0.872, gamma=1.603, delta=0.057, M=-1.537e+001
16 21 30 41 -> ~50 fr=111 (0.4081), cf=0.991, gamma=1.123, delta=0.045, M=-1.505e+001
21 30 33 41 -> ~50 fr=133 (0.4890), cf=0.978, gamma=1.108, delta=0.048, M=-1.493e+001
16 30 41 -> ~50 fr=122 (0.4485), cf=0.984, gamma=1.115, delta=0.046, M=-1.483e+001
5 11 -> 48 fr=64 (0.2353), cf=0.771, gamma=1.417, delta=0.069, M=-1.481e+001
11 21 30 41 -> ~50 fr=132 (0.4853), cf=0.978, gamma=1.108, delta=0.047, M=-1.472e+001
1 11 16 30 33 -> 48 fr=92 (0.3382), cf=0.697, gamma=1.281, delta=0.074, M=-1.420e+001
1 11 30 33 -> 48 fr=110 (0.4044), cf=0.663, gamma=1.218, delta=0.072, M=-1.409e+001
1 16 30 33 -> 48 fr=93 (0.3419), cf=0.694, gamma=1.276, delta=0.074, M=-1.407e+001
30 33 41 -> ~50 fr=146 (0.5368), cf=0.967, gamma=1.096, delta=0.047, M=-1.379e+001
31 45 -> ~51 fr=120 (0.4412), cf=0.984, gamma=1.110, delta=0.044, M=-1.378e+001
30 33 45 -> ~51 fr=140 (0.5147), cf=0.972, gamma=1.097, delta=0.046, M=-1.365e+001
1 11 16 33 -> 48 fr=92 (0.3382), cf=0.692, gamma=1.271, delta=0.072, M=-1.352e+001
1 30 33 -> 48 fr=111 (0.4081), cf=0.657, gamma=1.207, delta=0.070, M=-1.342e+001
1 16 33 -> 48 fr=93 (0.3419), cf=0.689, gamma=1.266, delta=0.072, M=-1.340e+001
1 11 16 30 -> 48 fr=93 (0.3419), cf=0.689, gamma=1.266, delta=0.072, M=-1.340e+001
1 5 16 -> 48 fr=33 (0.1213), cf=0.892, gamma=1.639, delta=0.047, M=-1.336e+001
1 16 30 -> 48 fr=94 (0.3456), cf=0.686, gamma=1.261, delta=0.072, M=-1.329e+001
30 31 33 -> ~51 fr=163 (0.5993), cf=0.959, gamma=1.082, delta=0.045, M=-1.320e+001
31 41 -> ~51 fr=117 (0.4301), cf=0.983, gamma=1.110, delta=0.043, M=-1.319e+001
11 30 41 -> ~50 fr=143 (0.5257), cf=0.966, gamma=1.095, delta=0.046, M=-1.314e+001
33 41 45 -> ~50 fr=101 (0.3713), cf=0.990, gamma=1.122, delta=0.040, M=-1.306e+001
30 41 45 -> ~50 fr=101 (0.3713), cf=0.990, gamma=1.122, delta=0.040, M=-1.306e+001
1 11 45 -> ~50 fr=101 (0.3713), cf=0.990, gamma=1.122, delta=0.040, M=-1.306e+001
5 21 -> 48 fr=59 (0.2169), cf=0.766, gamma=1.408, delta=0.063, M=-1.297e+001
21 33 41 -> ~50 fr=133 (0.4890), cf=0.971, gamma=1.100, delta=0.045, M=-1.291e+001
38 41 -> ~50 fr=85 (0.3125), cf=1.000, gamma=1.133, delta=0.037, M=-1.291e+001
11 41 45 -> ~50 fr=100 (0.3676), cf=0.990, gamma=1.122, delta=0.040, M=-1.287e+001
1 33 45 -> ~50 fr=100 (0.3676), cf=0.990, gamma=1.122, delta=0.040, M=-1.287e+001
