1 33 41 45 -> 48 fr=74 (0.2691), cf=0.974, gamma=1.809, delta=0.120, M=-5.032e+001
11 30 33 41 45 -> 48 fr=90 (0.3273), cf=0.909, gamma=1.689, delta=0.134, M=-4.974e+001
11 33 41 45 -> 48 fr=91 (0.3309), cf=0.901, gamma=1.674, delta=0.133, M=-4.884e+001
30 33 41 45 -> 48 fr=91 (0.3309), cf=0.901, gamma=1.674, delta=0.133, M=-4.884e+001
11 30 41 45 -> 48 fr=91 (0.3309), cf=0.901, gamma=1.674, delta=0.133, M=-4.884e+001
1 11 41 45 -> 48 fr=75 (0.2727), cf=0.962, gamma=1.787, delta=0.120, M=-4.848e+001
33 41 45 -> 48 fr=92 (0.3345), cf=0.893, gamma=1.660, delta=0.133, M=-4.800e+001
11 41 45 -> 48 fr=92 (0.3345), cf=0.893, gamma=1.660, delta=0.133, M=-4.800e+001
11 30 33 45 -> 48 fr=114 (0.4145), cf=0.809, gamma=1.502, delta=0.139, M=-4.694e+001
30 33 45 -> 48 fr=115 (0.4182), cf=0.804, gamma=1.494, delta=0.138, M=-4.676e+001
30 41 45 -> 48 fr=92 (0.3345), cf=0.885, gamma=1.644, delta=0.131, M=-4.623e+001
1 41 45 -> 48 fr=75 (0.2727), cf=0.949, gamma=1.764, delta=0.118, M=-4.595e+001
31 33 45 -> 48 fr=101 (0.3673), cf=0.849, gamma=1.577, delta=0.134, M=-4.563e+001
41 45 -> 48 fr=93 (0.3382), cf=0.877, gamma=1.630, delta=0.131, M=-4.551e+001
10 47 -> ~48 fr=65 (0.2364), cf=0.915, gamma=1.982, delta=0.117, M=-4.548e+001
11 33 45 -> 48 fr=115 (0.4182), cf=0.799, gamma=1.484, delta=0.136, M=-4.544e+001
33 45 -> 48 fr=116 (0.4218), cf=0.795, gamma=1.476, delta=0.136, M=-4.529e+001
30 31 41 -> 48 fr=100 (0.3636), cf=0.847, gamma=1.575, delta=0.133, M=-4.461e+001
11 30 45 -> 48 fr=115 (0.4182), cf=0.793, gamma=1.474, delta=0.134, M=-4.415e+001
31 41 -> 48 fr=101 (0.3673), cf=0.842, gamma=1.564, delta=0.132, M=-4.414e+001
30 31 45 -> 48 fr=101 (0.3673), cf=0.842, gamma=1.564, delta=0.132, M=-4.414e+001
31 45 -> 48 fr=102 (0.3709), cf=0.836, gamma=1.554, delta=0.132, M=-4.371e+001
11 45 -> 48 fr=116 (0.4218), cf=0.784, gamma=1.456, delta=0.132, M=-4.277e+001
30 45 -> 48 fr=116 (0.4218), cf=0.784, gamma=1.456, delta=0.132, M=-4.277e+001
30 33 41 -> 48 fr=115 (0.4182), cf=0.767, gamma=1.425, delta=0.125, M=-3.811e+001
33 41 -> 48 fr=116 (0.4218), cf=0.758, gamma=1.409, delta=0.122, M=-3.691e+001
30 31 33 -> 48 fr=124 (0.4509), cf=0.729, gamma=1.355, delta=0.118, M=-3.603e+001
11 30 41 -> 48 fr=113 (0.4109), cf=0.758, gamma=1.409, delta=0.119, M=-3.493e+001
30 41 -> 48 fr=117 (0.4255), cf=0.745, gamma=1.385, delta=0.118, M=-3.471e+001
11 41 -> 48 fr=114 (0.4145), cf=0.750, gamma=1.394, delta=0.117, M=-3.378e+001
31 33 -> 48 fr=125 (0.4545), cf=0.714, gamma=1.327, delta=0.112, M=-3.310e+001
30 31 -> 48 fr=126 (0.4582), cf=0.708, gamma=1.315, delta=0.110, M=-3.227e+001
1 11 31 -> 48 fr=93 (0.3382), cf=0.795, gamma=1.477, delta=0.109, M=-3.027e+001
1 31 -> 48 fr=94 (0.3418), cf=0.790, gamma=1.468, delta=0.109, M=-2.995e+001
11 31 38 -> 48 fr=82 (0.2982), cf=0.828, gamma=1.539, delta=0.104, M=-2.984e+001
6 11 39 -> ~48 fr=65 (0.2364), cf=0.774, gamma=1.676, delta=0.095, M=-2.640e+001
6 39 -> ~48 fr=66 (0.2400), cf=0.767, gamma=1.662, delta=0.096, M=-2.619e+001
33 38 -> 48 fr=95 (0.3455), cf=0.760, gamma=1.412, delta=0.101, M=-2.546e+001
38 -> 48 fr=95 (0.3455), cf=0.754, gamma=1.401, delta=0.099, M=-2.449e+001
5 9 30 -> 48 fr=31 (0.1127), cf=1.000, gamma=1.858, delta=0.052, M=-2.083e+001
5 11 21 30 33 -> 48 fr=60 (0.2182), cf=0.833, gamma=1.548, delta=0.077, M=-2.023e+001
30 31 41 -> ~50 fr=118 (0.4291), cf=1.000, gamma=1.136, delta=0.051, M=-2.012e+001
5 21 30 33 -> 48 fr=61 (0.2218), cf=0.824, gamma=1.532, delta=0.077, M=-1.970e+001
5 11 30 33 -> 48 fr=64 (0.2327), cf=0.810, gamma=1.505, delta=0.078, M=-1.938e+001
9 30 33 -> 48 fr=60 (0.2182), cf=0.822, gamma=1.527, delta=0.075, M=-1.905e+001
5 11 21 33 -> 48 fr=60 (0.2182), cf=0.822, gamma=1.527, delta=0.075, M=-1.905e+001
5 11 33 -> 48 fr=65 (0.2364), cf=0.802, gamma=1.491, delta=0.078, M=-1.894e+001
5 9 -> 48 fr=32 (0.1164), cf=0.970, gamma=1.802, delta=0.052, M=-1.869e+001
9 33 -> 48 fr=61 (0.2218), cf=0.813, gamma=1.511, delta=0.075, M=-1.857e+001
9 30 -> 48 fr=61 (0.2218), cf=0.813, gamma=1.511, delta=0.075, M=-1.857e+001
5 21 33 -> 48 fr=61 (0.2218), cf=0.813, gamma=1.511, delta=0.075, M=-1.857e+001
1 5 11 21 -> 48 fr=40 (0.1455), cf=0.909, gamma=1.689, delta=0.059, M=-1.819e+001
9 -> 48 fr=62 (0.2255), cf=0.805, gamma=1.496, delta=0.075, M=-1.812e+001
21 30 33 41 -> ~50 fr=132 (0.4800), cf=0.985, gamma=1.119, delta=0.051, M=-1.740e+001
11 21 30 41 -> ~50 fr=132 (0.4800), cf=0.985, gamma=1.119, delta=0.051, M=-1.740e+001
31 41 -> ~50 fr=119 (0.4327), cf=0.992, gamma=1.127, delta=0.049, M=-1.709e+001
1 5 11 -> 48 fr=43 (0.1564), cf=0.878, gamma=1.631, delta=0.060, M=-1.706e+001
5 30 33 -> 48 fr=65 (0.2364), cf=0.783, gamma=1.455, delta=0.074, M=-1.693e+001
6 42 -> ~48 fr=36 (0.1309), cf=0.837, gamma=1.813, delta=0.059, M=-1.691e+001
5 11 21 30 -> 48 fr=60 (0.2182), cf=0.800, gamma=1.486, delta=0.071, M=-1.689e+001
41 45 -> ~51 fr=106 (0.3855), cf=1.000, gamma=1.132, delta=0.045, M=-1.684e+001
1 5 21 -> 48 fr=40 (0.1455), cf=0.889, gamma=1.652, delta=0.057, M=-1.660e+001
5 33 -> 48 fr=66 (0.2400), cf=0.776, gamma=1.443, delta=0.074, M=-1.658e+001
21 31 33 45 -> ~51 fr=104 (0.3782), cf=1.000, gamma=1.132, delta=0.044, M=-1.642e+001
30 33 41 45 -> ~50 fr=101 (0.3673), cf=1.000, gamma=1.136, delta=0.044, M=-1.635e+001
11 30 41 45 -> ~50 fr=101 (0.3673), cf=1.000, gamma=1.136, delta=0.044, M=-1.635e+001
5 11 30 -> 48 fr=64 (0.2327), cf=0.780, gamma=1.450, delta=0.072, M=-1.633e+001
31 33 45 -> ~51 fr=118 (0.4291), cf=0.992, gamma=1.122, delta=0.047, M=-1.623e+001
30 33 41 -> ~50 fr=146 (0.5309), cf=0.973, gamma=1.106, delta=0.051, M=-1.615e+001
30 33 45 -> ~51 fr=140 (0.5091), cf=0.979, gamma=1.108, delta=0.050, M=-1.613e+001
5 11 -> 48 fr=65 (0.2364), cf=0.774, gamma=1.438, delta=0.072, M=-1.599e+001
11 30 41 -> ~50 fr=145 (0.5273), cf=0.973, gamma=1.106, delta=0.050, M=-1.591e+001
16 21 30 41 -> ~50 fr=112 (0.4073), cf=0.991, gamma=1.126, delta=0.046, M=-1.557e+001
5 21 30 -> 48 fr=61 (0.2218), cf=0.782, gamma=1.453, delta=0.069, M=-1.553e+001
16 30 41 -> ~50 fr=123 (0.4473), cf=0.984, gamma=1.118, delta=0.047, M=-1.538e+001
1 23 30 33 -> 48 fr=65 (0.2364), cf=0.765, gamma=1.421, delta=0.070, M=-1.510e+001
21 33 41 -> ~50 fr=132 (0.4800), cf=0.978, gamma=1.111, delta=0.048, M=-1.508e+001
11 21 41 -> ~50 fr=132 (0.4800), cf=0.978, gamma=1.111, delta=0.048, M=-1.508e+001
30 45 -> ~51 fr=144 (0.5236), cf=0.973, gamma=1.101, delta=0.048, M=-1.491e+001
1 16 21 -> ~50 fr=120 (0.4364), cf=0.984, gamma=1.118, delta=0.046, M=-1.474e+001
5 21 -> 48 fr=61 (0.2218), cf=0.772, gamma=1.435, delta=0.067, M=-1.461e+001
33 45 -> ~51 fr=142 (0.5164), cf=0.973, gamma=1.101, delta=0.047, M=-1.447e+001
31 45 -> ~51 fr=120 (0.4364), cf=0.984, gamma=1.113, delta=0.044, M=-1.412e+001
1 31 -> ~50 fr=117 (0.4255), cf=0.983, gamma=1.117, delta=0.045, M=-1.412e+001
21 30 41 -> ~50 fr=137 (0.4982), cf=0.972, gamma=1.104, delta=0.047, M=-1.411e+001
1 11 30 33 -> 48 fr=108 (0.3927), cf=0.659, gamma=1.224, delta=0.072, M=-1.388e+001
30 41 45 -> ~50 fr=103 (0.3745), cf=0.990, gamma=1.125, delta=0.042, M=-1.374e+001
31 41 -> ~51 fr=118 (0.4291), cf=0.983, gamma=1.113, delta=0.044, M=-1.372e+001
30 31 33 -> ~51 fr=163 (0.5927), cf=0.959, gamma=1.085, delta=0.046, M=-1.363e+001
33 41 45 -> ~50 fr=102 (0.3709), cf=0.990, gamma=1.125, delta=0.041, M=-1.354e+001
11 41 45 -> ~50 fr=102 (0.3709), cf=0.990, gamma=1.125, delta=0.041, M=-1.354e+001
30 41 -> ~50 fr=151 (0.5491), cf=0.962, gamma=1.093, delta=0.047, M=-1.348e+001
1 23 33 -> 48 fr=65 (0.2364), cf=0.747, gamma=1.388, delta=0.066, M=-1.343e+001
45 -> ~51 fr=146 (0.5309), cf=0.967, gamma=1.094, delta=0.046, M=-1.342e+001
16 41 -> ~50 fr=124 (0.4509), cf=0.976, gamma=1.110, delta=0.045, M=-1.339e+001
30 33 -> 48 fr=145 (0.5273), cf=0.585, gamma=1.086, delta=0.042, M=-1.336e+001
1 5 -> 48 fr=43 (0.1564), cf=0.827, gamma=1.537, delta=0.055, M=-1.330e+001
8 11 30 -> 48 fr=39 (0.1418), cf=0.848, gamma=1.575, delta=0.052, M=-1.330e+001
1 11 16 -> ~50 fr=133 (0.4836), cf=0.971, gamma=1.103, delta=0.045, M=-1.327e+001
38 41 -> ~50 fr=85 (0.3091), cf=1.000, gamma=1.136, delta=0.037, M=-1.315e+001
1 11 45 -> ~50 fr=99 (0.3600), cf=0.990, gamma=1.125, delta=0.040, M=-1.296e+001
11 30 45 -> ~50 fr=140 (0.5091), cf=0.966, gamma=1.097, delta=0.045, M=-1.288e+001
16 30 45 -> ~50 fr=110 (0.4000), cf=0.982, gamma=1.116, delta=0.042, M=-1.272e+001
5 30 -> 48 fr=65 (0.2364), cf=0.739, gamma=1.372, delta=0.064, M=-1.265e+001
6 25 -> ~48 fr=61 (0.2218), cf=0.656, gamma=1.420, delta=0.066, M=-1.262e+001
33 41 -> ~50 fr=147 (0.5345), cf=0.961, gamma=1.092, delta=0.045, M=-1.261e+001
1 33 45 -> ~50 fr=97 (0.3527), cf=0.990, gamma=1.125, delta=0.039, M=-1.258e+001
30 33 45 -> ~50 fr=138 (0.5018), cf=0.965, gamma=1.097, delta=0.044, M=-1.247e+001
5 -> 48 fr=66 (0.2400), cf=0.733, gamma=1.363, delta=0.064, M=-1.242e+001
6 -> ~48 fr=103 (0.3745), cf=0.557, gamma=1.206, delta=0.064, M=-1.242e+001
1 23 30 -> 48 fr=66 (0.2400), cf=0.733, gamma=1.363, delta=0.064, M=-1.242e+001
11 41 -> ~50 fr=146 (0.5309), cf=0.961, gamma=1.092, delta=0.045, M=-1.240e+001
1 33 41 45 -> ~49 fr=74 (0.2691), cf=0.974, gamma=1.190, delta=0.043, M=-1.235e+001
21 41 -> ~50 fr=137 (0.4982), cf=0.965, gamma=1.096, delta=0.044, M=-1.226e+001
1 16 45 -> ~50 fr=80 (0.2909), cf=1.000, gamma=1.136, delta=0.035, M=-1.222e+001
8 11 -> 48 fr=39 (0.1418), cf=0.830, gamma=1.542, delta=0.050, M=-1.214e+001
8 30 -> 48 fr=39 (0.1418), cf=0.830, gamma=1.542, delta=0.050, M=-1.214e+001
1 11 33 -> 48 fr=108 (0.3927), cf=0.647, gamma=1.202, delta=0.066, M=-1.204e+001
30 31 45 -> ~50 fr=117 (0.4255), cf=0.975, gamma=1.108, delta=0.041, M=-1.201e+001
1 11 21 -> ~50 fr=144 (0.5236), cf=0.960, gamma=1.091, delta=0.044, M=-1.199e+001
33 41 -> ~51 fr=147 (0.5345), cf=0.961, gamma=1.087, delta=0.043, M=-1.188e+001
1 16 33 -> 48 fr=91 (0.3309), cf=0.674, gamma=1.253, delta=0.067, M=-1.187e+001
30 31 -> ~51 fr=169 (0.6145), cf=0.949, gamma=1.074, delta=0.043, M=-1.173e+001
1 16 -> ~50 fr=134 (0.4873), cf=0.964, gamma=1.095, delta=0.042, M=-1.167e+001
41 45 -> ~50 fr=104 (0.3782), cf=0.981, gamma=1.115, delta=0.039, M=-1.159e+001
11 45 -> ~50 fr=142 (0.5164), cf=0.959, gamma=1.090, delta=0.043, M=-1.158e+001
30 45 -> ~50 fr=142 (0.5164), cf=0.959, gamma=1.090, delta=0.043, M=-1.158e+001
41 -> ~51 fr=153 (0.5564), cf=0.956, gamma=1.082, delta=0.042, M=-1.147e+001
1 33 -> 48 fr=109 (0.3964), cf=0.641, gamma=1.191, delta=0.064, M=-1.144e+001
1 11 30 -> 48 fr=109 (0.3964), cf=0.641, gamma=1.191, delta=0.064, M=-1.144e+001
21 38 -> ~51 fr=105 (0.3818), cf=0.981, gamma=1.111, delta=0.038, M=-1.127e+001
33 45 -> ~50 fr=140 (0.5091), cf=0.959, gamma=1.090, delta=0.042, M=-1.119e+001
1 16 30 -> 48 fr=92 (0.3345), cf=0.667, gamma=1.239, delta=0.064, M=-1.118e+001
8 -> 48 fr=39 (0.1418), cf=0.813, gamma=1.510, delta=0.048, M=-1.109e+001
21 31 33 -> ~51 fr=143 (0.5200), cf=0.960, gamma=1.086, delta=0.041, M=-1.109e+001
31 33 -> ~51 fr=166 (0.6036), cf=0.949, gamma=1.073, delta=0.041, M=-1.108e+001
16 45 -> ~50 fr=112 (0.4073), cf=0.974, gamma=1.107, delta=0.039, M=-1.108e+001
1 23 -> 48 fr=66 (0.2400), cf=0.717, gamma=1.333, delta=0.060, M=-1.100e+001
1 21 33 -> ~50 fr=139 (0.5055), cf=0.959, gamma=1.089, delta=0.041, M=-1.100e+001
1 41 45 -> ~49 fr=76 (0.2764), cf=0.962, gamma=1.176, delta=0.041, M=-1.095e+001
1 11 30 -> ~50 fr=161 (0.5855), cf=0.947, gamma=1.076, delta=0.041, M=-1.084e+001
1 38 -> ~50 fr=87 (0.3164), cf=0.989, gamma=1.123, delta=0.035, M=-1.075e+001
31 38 -> ~50 fr=99 (0.3600), cf=0.980, gamma=1.114, delta=0.037, M=-1.069e+001
1 45 -> ~50 fr=99 (0.3600), cf=0.980, gamma=1.114, delta=0.037, M=-1.069e+001
1 11 16 -> 48 fr=91 (0.3309), cf=0.664, gamma=1.234, delta=0.063, M=-1.069e+001
11 23 33 -> 48 fr=85 (0.3091), cf=0.675, gamma=1.253, delta=0.063, M=-1.068e+001
1 21 -> ~50 fr=145 (0.5273), cf=0.954, gamma=1.084, delta=0.041, M=-1.061e+001
1 16 -> 48 fr=92 (0.3345), cf=0.662, gamma=1.230, delta=0.063, M=-1.060e+001
23 38 -> ~51 fr=73 (0.2655), cf=1.000, gamma=1.132, delta=0.031, M=-1.059e+001
41 -> ~50 fr=152 (0.5527), cf=0.950, gamma=1.080, delta=0.041, M=-1.048e+001
23 33 -> 48 fr=87 (0.3164), cf=0.669, gamma=1.244, delta=0.062, M=-1.048e+001
45 -> ~50 fr=144 (0.5236), cf=0.954, gamma=1.084, delta=0.040, M=-1.041e+001
31 38 -> ~51 fr=99 (0.3600), cf=0.980, gamma=1.109, delta=0.035, M=-1.022e+001
21 42 -> ~48 fr=35 (0.1273), cf=0.729, gamma=1.579, delta=0.047, M=-1.020e+001
11 23 30 -> 48 fr=85 (0.3091), cf=0.669, gamma=1.244, delta=0.061, M=-1.011e+001
23 30 -> 48 fr=87 (0.3164), cf=0.664, gamma=1.234, delta=0.060, M=-9.918e+000
1 11 -> ~50 fr=163 (0.5927), cf=0.942, gamma=1.071, delta=0.039, M=-9.838e+000
1 11 -> 48 fr=109 (0.3964), cf=0.630, gamma=1.171, delta=0.058, M=-9.797e+000
1 30 -> 48 fr=110 (0.4000), cf=0.629, gamma=1.168, delta=0.058, M=-9.783e+000
